Optimal_Cluster	Count_Max_Ch_m
0	0.14939195566599484
1	0.06829601334981482
2	0.23297454539186424
3	0.12209720064890077
4	0.24453129215872343
5	0.09497051408040663
6	0.08772333554405277
7	0.1606047146425364
8	0.03991716860032076
