58.0;54.25;264.0;[1, 3, 4]
58.0;54.25;304.8;[0, 5, 7]
-58.0;54.25;304.8;[3, 4, 6]
58.0;54.25;264.0;[1, 3, 4]
-58.0;54.25;304.8;[3, 4, 6]
-58.0;54.25;264.0;[0, 2, 7]
58.0;38.25;264.0;[0, 2, 5]
58.0;38.25;304.8;[1, 4, 6]
58.0;54.25;304.8;[0, 5, 7]
58.0;38.25;264.0;[0, 2, 5]
58.0;54.25;304.8;[0, 5, 7]
58.0;54.25;264.0;[1, 3, 4]
-58.0;38.25;264.0;[1, 3, 6]
-58.0;38.25;304.8;[2, 5, 7]
58.0;38.25;304.8;[1, 4, 6]
-58.0;38.25;264.0;[1, 3, 6]
58.0;38.25;304.8;[1, 4, 6]
58.0;38.25;264.0;[0, 2, 5]
-58.0;54.25;264.0;[0, 2, 7]
-58.0;54.25;304.8;[3, 4, 6]
-58.0;38.25;304.8;[2, 5, 7]
-58.0;54.25;264.0;[0, 2, 7]
-58.0;38.25;304.8;[2, 5, 7]
-58.0;38.25;264.0;[1, 3, 6]
58.0;38.25;264.0;[0, 2, 5]
58.0;54.25;264.0;[1, 3, 4]
-58.0;54.25;264.0;[0, 2, 7]
58.0;38.25;264.0;[0, 2, 5]
-58.0;54.25;264.0;[0, 2, 7]
-58.0;38.25;264.0;[1, 3, 6]
58.0;54.25;304.8;[0, 5, 7]
58.0;38.25;304.8;[1, 4, 6]
-58.0;38.25;304.8;[2, 5, 7]
58.0;54.25;304.8;[0, 5, 7]
-58.0;38.25;304.8;[2, 5, 7]
-58.0;54.25;304.8;[3, 4, 6]
