11811,JW0001-1,thrA,"['HSDy', 'ASPK']"
8333,JW0002-3,thrB,"['4HTHRK', 'HSK']"
8334,JW0003-2,thrC,['THRS']
8335,JW0004-1,yaaX,[]
8336,JW0005-1,yaaA,[]
8337,JW0006-1,yaaJ,"['GLYt4pp', 'ALAt4pp']"
8338,JW0007-1,talB,['TALA']
8339,JW0008-5,mog,['MPTAT']
8340,JW0009-2,yaaH,[]
8341,JW0012-1,yaaI,[]
8342,JW0013-4,dnaK,[]
8343,JW0014-1,dnaJ,[]
8344,JW0018-2,nhaA,['NAt3_2pp']
8345,JW0019-1,nhaR,[]
12043,JW0022-7,rpsT,[]
8347,JW0026-1,fkpB,[]
8348,JW0028-5,rihC,"['INSH', 'URIH', 'CYTDH', 'ADNUC', 'XTSNH']"
11859,JW0030-1,carA,['CBPS']
8349,JW0031-1,carB,['CBPS']
8350,JW0033-2,caiF,[]
8351,JW0035-1,caiD,"['CRNCDH', 'CRNCAR']"
8352,JW0036-1,caiC,"['CRNDCAL2', 'CRNCAL2', 'CTBTCAL2']"
11858,JW0037-1,caiB,"['CRNCBCT', 'CRNBTCT']"
11857,JW0038-1,caiA,[]
8353,JW0039-1,caiT,"['CRNt8pp', 'CRNt7pp']"
11867,JW0040-1,fixA,[]
8354,JW0041-1,fixB,[]
8355,JW0042-1,fixC,[]
8356,JW0043-1,fixX,[]
8357,JW0044-3,yaaU,[]
8358,JW0045-1,kefF,"['NADH10', 'NADH5', 'NADH9']"
8359,JW0046-1,kefC,['Kt3pp']
8360,JW0048-1,apaH,"['AP5AH', 'GP4GH', 'AP4AH']"
11672,JW0049-2,apaG,[]
8292,JW0050-3,ksgA,[]
8361,JW0051-1,pdxA,['PDX5PS']
8362,JW0052-1,surA,[]
8363,JW0054-1,djlA,[]
8364,JW0055-1,yabP,[]
8365,JW0057-1,rluA,[]
8366,JW0058-1,hepA,[]
11907,JW0059-1,polB,[]
11760,JW0063-1,araC,[]
8367,JW0065-1,thiQ,['THMabcpp']
8368,JW0066-1,thiP,['THMabcpp']
8369,JW0067-2,tbpA,[]
11621,JW0068-1,sgrR,[]
8370,JW0069-1,setA,['LCTSt3ipp']
8371,JW0070-1,leuD,"['IPPMIa', 'IPPMIb']"
8372,JW0071-2,leuC,"['IPPMIa', 'IPPMIb']"
8373,JW0073-1,leuA,['IPPS']
8374,JW0074-1,leuL,[]
8375,JW0075-1,leuO,[]
8376,JW0076-2,ilvI,"['ACLS', 'ACHBS']"
8377,JW0077-1,ilvH,"['ACLS', 'ACHBS']"
8378,JW0078-1,fruR,[]
8379,JW0079-1,mraZ,[]
8380,JW0080-1,mraW,[]
11900,JW0097-1,mutT,"['NTPP2', 'DNTPPA', 'NTPP1']"
8381,JW0099-1,yacF,[]
8383,JW0101-1,guaC,['GMPR']
8384,JW0102-1,hofC,[]
8385,JW0103-1,hofB,[]
8386,JW0104-1,ppdD,[]
8387,JW0105-1,nadC,['NNDPR']
8388,JW0106-1,ampD,"['AGM3PA', 'AM4PA', 'AM3PA', 'AGM4PA']"
8389,JW0107-1,ampE,[]
8390,JW0108-1,aroP,"['HISt2rpp', 'PHEt2rpp', 'TRPt2rpp', 'TYRt2rpp']"
8391,JW0109-1,pdhR,[]
8392,JW0110-2,aceE,['PDH']
8393,JW0111-2,aceF,['PDH']
8394,JW0112-3,lpd,"['PDH', 'GLYCL', 'AKGDH']"
8395,JW0113-1,yacH,[]
8396,JW0114-3,acnB,"['ACONTa', 'ACONTb', 'MICITDr']"
8397,JW0115-5,yacL,[]
8398,JW0116-1,speD,['ADMDC']
8399,JW0117-1,speE,"['SPMS', 'APCS']"
12170,JW0118-1,yacC,[]
11674,JW0119-2,cueO,"['CU1Opp', 'FEROpp']"
8400,JW0120-1,gcd,['GLCDpp']
8401,JW0123-2,yadG,[]
11699,JW0124-1,yadH,[]
8402,JW0125-1,yadI,[]
8403,JW0126-1,yadE,[]
8404,JW0127-2,panD,['ASP1DC']
8405,JW0129-1,panC,['PANTS']
8406,JW0130-1,panB,['MOHMT']
8407,JW0131-1,yadC,[]
8408,JW0132-1,yadK,[]
8409,JW0133-4,yadL,[]
11700,JW0134-2,yadM,[]
8410,JW0135-1,htrE,[]
11767,JW0136-1,ecpD,[]
8411,JW0137-1,yadN,[]
8412,JW0141-1,dksA,[]
8413,JW0142-1,sfsA,[]
8414,JW0144-1,hrpB,[]
8415,JW0145-1,mrcB,"['MPTG', 'MCTP2App', 'MPTG2', 'MCTP1App']"
8416,JW0146-2,fhuA,"['FEOXAMtonex', 'FECRMtonex', 'FE3HOXtonex']"
8417,JW0147-1,fhuC,"['FECRMabcpp', 'FEOXAMabcpp', 'FE3HOXabcpp', 'CPGNabcpp', 'ARBTNabcpp']"
8418,JW0148-1,fhuD,"['FECRMabcpp', 'FEOXAMabcpp', 'FE3HOXabcpp', 'CPGNabcpp', 'ARBTNabcpp']"
8419,JW0149-1,fhuB,"['FECRMabcpp', 'FEOXAMabcpp', 'FE3HOXabcpp', 'CPGNabcpp', 'ARBTNabcpp']"
8420,JW0153-1,yadS,[]
8421,JW0154-1,btuF,"['CBIuabcpp', 'ADOCBLabcpp', 'CBL1abcpp']"
8422,JW0155-1,pfs,[]
8423,JW0156-2,dgt,"['NTPTP2', 'NTPTP1']"
8424,JW0157-1,degP,[]
8425,JW0159-1,yaeH,[]
12029,JW0162-1,glnD,[]
8426,JW0173-1,hlpA,[]
8427,JW0178-1,rnhB,[]
8428,JW0181-1,ldcC,['LYSDC']
8429,JW0182-1,yaeR,[]
8430,JW0184-1,rof,[]
8431,JW0185-1,yaeP,[]
8432,JW0186-1,yaeQ,[]
8433,JW0187-1,yaeJ,[]
8434,JW0188-1,nlpE,[]
8435,JW0191-1,yaeB,[]
8436,JW0192-1,rcsF,[]
8437,JW0193-1,metQ,"['METabcpp', 'METDabcpp']"
8438,JW0194-1,metI,"['METabcpp', 'METDabcpp']"
8439,JW0195-1,metN,"['METabcpp', 'METDabcpp']"
11679,JW0196-2,gmhB,['GMHEPPA']
12026,JW0197-1,dkgB,"['ALR2', 'DKGLCNR1']"
8440,JW0198-1,yafC,[]
8441,JW0200-1,yafE,[]
8442,JW0202-1,gloB,['GLYOX']
8443,JW0203-1,yafS,[]
8444,JW0204-2,rnhA,[]
8445,JW0205-1,dnaQ,[]
8446,JW0206-2,yafT,[]
8447,JW0207-1,yafU,[]
8448,JW0210-3,ivy,[]
8449,JW0212-1,lpcA,[]
8450,JW0213-1,yafJ,[]
8451,JW0214-1,yafK,[]
8452,JW0215-1,yafQ,[]
8453,JW0216-2,dinJ,[]
8454,JW0217-6,yafL,[]
8455,JW0218-1,rayT,[]
8456,JW0221-1,dinB,[]
8457,JW0222-2,yafN,[]
8458,JW0223-1,yafO,[]
8459,JW0224-1,yafP,[]
8460,JW0225-1,ykfJ,[]
8461,JW0226-1,prfH,[]
8462,JW0227-1,pepD,"['AMPTASECG', 'AMPTASEPG', 'LALGP']"
8463,JW0228-2,gpt,"['XPPT', 'HXPRT', 'GUAPRT']"
8464,JW0229-2,frsA,[]
8465,JW0230-1,crl,[]
