X,Y,droughtstart_speibase,urban_ih_log,droughtyr_speigdm,herb_gc,capdist,grass_ih_log,nlights_sd_log,water_gc_log,pop_gpw_sd_log,pasture_ih
8.25,5.25,-0.5342343,-1.203972804325936,0.08333334,0.1296296,431.2603,0.0,1.5908170146205096,0.7121023900755509,8.343481978985514,16.48
8.75,5.25,-0.7348758,-2.3025850929940455,0.08333334,0.1481481,444.7185,1.2864740258376797,0.4537834149386839,-2.3025850929940455,5.242691013797041,18.77
9.25,5.25,-0.6856013,-1.9661128563728325,0.08333334,0.009259259,294.3894,-0.8915981192837834,-2.3025850929940455,-2.3025850929940455,5.955600812990145,5.48
9.75,5.25,-0.3358119,-1.6607312068216509,0.08333334,0.009259259,248.6615,-1.203972804325936,-2.3025850929940455,-2.1326860436986483,7.853112264631288,7.26
10.25,5.25,0.006980957,0.5877866649021191,0.0,0.02777778,207.7421,-2.120263536200091,1.057264114072729,-2.3025850929940455,8.383511844692018,10.69
10.75,5.25,0.2745633,-1.83258146374831,0.08333334,0.0,175.0367,-1.9661128563728325,-0.2611379067516064,-2.3025850929940455,7.22809160055108,7.42
11.25,5.25,-2.302156,-2.3025850929940455,0.08333334,0.0,155.8067,-1.5141277326297755,-2.3025850929940455,-0.5474980798193864,6.041448522211014,3.47
11.75,5.25,-2.224735,-2.3025850929940455,0.08333334,0.0,155.1466,-1.6094379124341003,-2.3025850929940455,-2.3025850929940455,-1.7897489516736336,3.52
12.25,5.25,-2.071488,-2.3025850929940455,0.08333334,0.0,173.2687,-1.6094379124341003,-2.3025850929940455,-2.3025850929940455,3.2584710832552735,0.02
12.75,5.25,-1.85207,-2.3025850929940455,0.0,0.0,205.257,-2.2072749131897207,-2.3025850929940455,-2.3025850929940455,3.6412772340594044,0.0
13.25,5.25,0.5085984,-2.2072749131897207,0.08333334,0.0,245.7553,-2.3025850929940455,-2.3025850929940455,0.034580347908049244,-0.008730802779911317,0.0
13.75,5.25,-1.574604,-2.3025850929940455,0.0,0.0,291.2348,-1.3470736479666092,-2.3025850929940455,-2.3025850929940455,-1.9549508129809268,0.39
14.25,5.25,-1.442353,-1.7719568419318752,0.0,0.0,339.7007,0.2311117209633866,-2.3025850929940455,-2.3025850929940455,2.9016699148969356,10.0
14.75,5.25,-1.454735,-2.0402208285265546,0.0,0.0,436.3028,-0.12783337150988489,-2.3025850929940455,-2.3025850929940455,3.618557843100626,9.72
15.25,5.25,0.6994371,-2.3025850929940455,0.0,0.0,382.448,-0.31471074483970024,-2.3025850929940455,-2.3025850929940455,2.7403386079146204,7.83
4.75,5.75,0.6814102436395939,-1.5852084093335341,0.1562846172093023,0.4481277,479.8762,0.5415744192956803,2.716413795206334,4.572492850171533,6.587492575158641,34.16777403035413
5.25,5.75,0.03726301,-2.3025850929940455,0.3333333,1.135803,446.5613,0.5364933705145686,2.9210238134511552,3.1566590863062585,7.130609988585595,8.84
5.75,5.75,-0.215531,0.4700036292457356,0.1666667,2.882716,417.9047,-0.6733445532637655,2.5699606262073473,0.9614292846375609,8.359765280662613,21.47
6.25,5.75,-0.4270015,-0.2876820724517809,0.0,1.111111,394.9219,-0.21072103131565267,2.332394349306244,-1.9012436756234627,7.952502548158035,21.64
6.75,5.75,-0.6744905,-0.09431067947124129,0.08333334,0.1759259,378.6475,-0.342490308946776,2.8606282163691468,1.199704508095986,9.444514066975389,15.31
7.25,5.75,-0.7885766,0.6471032420585385,0.1666667,0.0,369.9677,1.3987168811184476,1.8140438184249614,-2.3025850929940455,9.364884688604024,3.99
7.75,5.75,-0.7766717,-1.171182981502945,0.08333334,0.0,369.4185,0.3784364357202452,1.1858906022492195,-0.08566541048181182,8.162170881125927,20.72
8.25,5.75,-0.900717,-0.7133498878774648,0.08333334,0.009259259,377.0352,-0.3856624808119848,0.2944583117960815,-0.2819372721282771,7.745837519978166,19.85
8.75,5.75,-0.9448071,-2.0402208285265546,0.08333334,0.00308642,392.3427,1.169381359556317,0.3830647496281079,-0.41757513943639224,6.539669189147882,16.73
9.25,5.75,-0.6063448,-1.5141277326297755,0.08333334,0.00308642,326.4827,-0.6733445532637655,-0.8386223021074816,-1.6797544274078517,3.749803325268468,6.72
9.75,5.75,-0.3306341,-1.2378743560016172,0.08333334,0.03395062,285.9669,-0.579818495252942,-2.3025850929940455,-2.3025850929940455,7.418207232942261,7.58
10.25,5.75,0.03235581,0.7178397931503167,0.0,0.0,251.2277,-1.7147984280919266,1.1529432646257438,-0.5421761218029335,7.757031466902617,6.69
10.75,5.75,0.322067,-1.3093333199837622,0.0,0.0,224.9574,-1.9661128563728325,0.08072081616753196,1.8308021216576715,7.454698537097722,6.18
11.25,5.75,0.6154692,-2.3025850929940455,0.08333334,0.0,210.3533,-1.5141277326297755,-2.3025850929940455,-1.0237108670929362,6.454088670907765,3.4
11.75,5.75,-2.283332,-2.3025850929940455,0.08333334,0.0,209.8652,-1.2729656758128873,-2.3025850929940455,-2.3025850929940455,-1.7523871714104633,4.12
12.25,5.75,-2.145365,-2.3025850929940455,0.0,0.0,223.5855,-1.0216512475319814,-2.3025850929940455,-2.3025850929940455,-1.7523871714104633,0.84
12.75,5.75,-2.026969,-2.3025850929940455,0.0,0.0,249.1782,-1.4271163556401456,-2.3025850929940455,-1.1518567484994233,3.6365669563044607,0.32
13.25,5.75,0.773674,-2.120263536200091,0.0,0.0,283.4453,-1.4271163556401456,-2.3025850929940455,-1.0237108670929362,2.374983891055821,0.24
13.75,5.75,0.7781168,-2.0402208285265546,0.08333334,0.0,323.6432,-0.579818495252942,-2.3025850929940455,-2.3025850929940455,1.6303456151839304,2.28
14.25,5.75,-1.454919,-1.7147984280919266,0.0,0.0,367.8326,-0.040821994520255166,-1.234256769434528,-2.3025850929940455,-0.5677129567046282,7.16
14.75,5.75,0.7716253,-1.5606477482646683,0.0,0.0,451.7508,-0.0725706928348355,-0.37400772097056506,-2.3025850929940455,0.8456918571684224,10.33
15.25,5.75,0.7667214,-1.9661128563728325,0.0,0.0,400.0242,0.26236426446749106,-2.3025850929940455,-2.3025850929940455,5.112169097220303,15.06
3.25,6.25,0.6814102436395939,-1.5852084093335341,0.25,1.240741,566.9875,0.5415744192956803,2.8928980086803344,4.438991745109709,10.352567551396438,34.16777403035413
3.75,6.25,0.6814102436395939,-1.5852084093335341,0.4166667,0.5864198,521.9086,0.5415744192956803,2.1674897351561095,4.469110113230797,8.86108909005882,34.16777403035413
4.25,6.25,0.6814102436395939,-1.5852084093335341,0.5,2.070988,478.9439,0.5415744192956803,-2.3025850929940455,4.393663908175486,6.845431689737536,34.16777403035413
4.75,6.25,0.0363795,-1.4271163556401456,0.3333333,1.35666,438.7151,-0.6733445532637655,1.0154940508409438,3.2698069336744715,7.720545985634533,15.0
5.25,6.25,-0.2767299,-2.3025850929940455,0.1666667,0.08333334,402.0443,0.5306282510621705,1.7693072949803121,-1.1917027239292435,8.12754306461926,17.33
5.75,6.25,-0.4566794,0.8796267475025636,0.08333334,0.9598765,369.9911,0.7030975114131134,2.6202523330914023,-2.3025850929940455,9.177665309234667,22.4
6.25,6.25,-0.7338378,-1.3093333199837622,0.0,0.09567901,343.8492,0.17395330712343815,1.334413262430288,-2.3025850929940455,8.09707596334776,20.21
6.75,6.25,-0.2910388,0.8754687373538999,0.08333334,0.1604938,325.0481,-0.8439700702945288,2.4727834599856897,1.2398045120513839,9.969116572613537,12.61
7.25,6.25,-0.11599,-0.2744368457017603,0.0,0.0,314.9055,0.8501509293696101,2.180661610003521,-2.1861747323584257,9.191537093164923,16.77
7.75,6.25,-0.117587,-0.4155154439616658,0.08333334,0.0,314.2607,0.5709795465857378,2.014809282815688,-2.2140316980254817,8.430457703638407,26.19
8.25,6.25,-1.054046,-1.203972804325936,0.08333334,0.0,323.1707,1.0543120297715298,1.3366948945536008,-0.09920660100369463,7.684515861615029,31.13
8.75,6.25,-0.8989797,-0.9942522733438669,0.0,0.0,340.8869,-0.0725706928348355,-2.3025850929940455,-1.1715814479769413,6.947773750764445,22.39
9.25,6.25,-0.6015837,-2.120263536200091,0.08333334,0.0,366.1334,1.3110318766193436,0.5116342967018753,-2.3025850929940455,6.842740804596787,19.43
9.75,6.25,-0.2881171,-1.5141277326297755,0.08333334,0.0,328.3818,-0.2484613592984996,-2.3025850929940455,-1.8807931296551335,7.293652172317359,8.33
10.25,6.25,0.004146799,-0.579818495252942,0.08333334,0.0,298.6434,-0.867500567704723,-0.08729250741217498,-1.2988715687731662,7.567677058535353,6.76
10.75,6.25,0.3829072,-0.3011050927839216,0.0,0.0,276.9268,-0.6931471805599453,-0.10851470711591227,-2.3025850929940455,6.742813534484057,4.64
11.25,6.25,0.6919147,-1.9661128563728325,0.08333334,0.0,265.2097,-1.07880966137193,-2.3025850929940455,1.7216636683094149,6.468122549322082,1.84
11.75,6.25,0.8829333,-1.9661128563728325,0.0,0.0,264.8231,-0.9942522733438669,-2.3025850929940455,-1.9859952797097746,4.192316499435313,1.89
12.25,6.25,0.9457785,-2.3025850929940455,0.0,0.0,275.8144,-0.6161861394238168,-2.3025850929940455,-2.2721876134144647,4.19958872111074,1.97
12.75,6.25,0.9175497,-2.120263536200091,0.08333334,0.0,296.9228,-0.9675840262617056,-0.7725105690230335,1.9730517464955302,3.5980593786864756,0.74
13.25,6.25,0.9879277,-1.897119984885881,0.1666667,0.0,326.1901,-0.8209805520698301,-0.46318183071462793,-0.8291506548333988,4.155409244060665,1.22
13.75,6.25,1.023251,-2.0402208285265546,0.1666667,0.0,361.6408,-0.4004775665971254,-2.3025850929940455,-2.3025850929940455,1.6778273218744522,2.88
14.25,6.25,0.8899483,-2.0402208285265546,0.0,0.0,401.6408,-1.203972804325936,-0.42043068581366105,-2.3025850929940455,3.3320141349121264,9.12
14.75,6.25,0.8948935,-2.0402208285265546,0.0,0.0,473.1841,-2.3025850929940455,-2.3025850929940455,-2.3025850929940455,4.196382965771132,13.77
15.25,6.25,0.8727526,-1.897119984885881,0.0,0.0,424.1229,-2.3025850929940455,-2.3025850929940455,-2.3025850929940455,4.766799970313428,20.4
3.25,6.75,-0.8428946,2.105352923464337,0.25,1.453704,538.1725,-2.3025850929940455,3.0494412727756726,1.0408002494969517,11.522040793840905,16.08
3.75,6.75,-0.8019021,-0.030459207484708574,0.25,2.83642,490.5083,-2.3025850929940455,2.2984729497101477,2.004312201953944,9.546793322697138,16.84
4.25,6.75,-0.8250055,-1.9661128563728325,0.3333333,0.2623457,444.573,-0.6733445532637655,0.6150564415554022,1.445756189506944,7.593038620450283,15.63
4.75,6.75,-0.7318313,-0.7339691750802004,0.3333333,0.1718846,400.9614,-0.2876820724517809,0.9948804460021032,-2.3025850929940455,7.491343699129895,24.48
5.25,6.75,-0.3215921,-2.3025850929940455,0.1666667,0.00617284,360.518,1.2837077723447894,0.3073618980904987,-2.3025850929940455,6.839439071363686,19.6
5.75,6.75,-0.6641029,-2.3025850929940455,0.1666667,0.0,324.4297,1.2892326482767593,0.4629991550928525,-2.3025850929940455,6.233241611197693,23.57
6.25,6.75,-0.9134638,-0.9675840262617056,0.08333334,0.00308642,294.3032,-0.9675840262617056,1.3708484346055272,-2.3025850929940455,7.954748255212305,29.25
6.75,6.75,-0.1825857,-2.3025850929940455,0.08333334,0.2469136,272.1258,-0.8439700702945288,-0.7136846377775121,1.1818787176408696,7.434596958256814,41.2
7.25,6.75,-0.04595707,0.11332868530700327,0.08333334,0.0,259.9401,-0.544727175441672,1.1636862914098125,-2.3025850929940455,8.72797748073106,29.93
7.75,6.75,-0.05476354,-0.6539264674066639,0.08333334,0.0,259.1595,0.19062035960864987,0.6901712568883535,-2.0335951346864927,8.757288565243337,46.37
8.25,6.75,-1.019229,-0.7985076962177717,0.08333334,0.0,269.8829,0.48858001481867097,0.05618674191965115,-2.3025850929940455,7.700119995677388,45.27
8.75,6.75,-0.8160781,-0.867500567704723,0.08333334,0.0,290.8406,0.4510756193602167,0.5135479149665866,-2.3025850929940455,6.789313013581566,42.87
9.25,6.75,-0.5233387,-0.0725706928348355,0.08333334,0.0,320.0283,0.4252677354043441,0.9712360096452322,-2.1590728006766557,7.534909547957939,46.82
9.75,6.75,-0.2934835,-2.3025850929940455,0.08333334,0.0,355.424,1.80005827204275,0.9965655356882215,-1.0410424927906892,5.563934028539702,30.36
10.25,6.75,0.02651322,-1.9661128563728325,0.08333334,0.0,348.3889,-0.16251892949777494,-0.9077079198071292,-2.3025850929940455,5.620953611475787,4.91
10.75,6.75,0.4300156,-1.4696759700589417,0.08333334,0.0,329.9788,0.2468600779315258,-0.45127671757910814,-2.3025850929940455,5.955585006017637,8.61
11.25,6.75,0.7698068,-1.5606477482646683,0.0,0.0,484.2728,1.9125010869241834,1.7859000027008554,-1.9652313878375383,5.704620456784417,27.59
11.75,6.75,0.9103572,-1.3862943611198906,0.0,0.0,319.8976,0.3784364357202452,0.32529283648602647,-2.3025850929940455,4.910027171611433,9.8
12.25,6.75,1.05223,-2.2072749131897207,0.0,0.0,329.0466,-0.4942963218147801,-2.3025850929940455,-2.1590728006766557,4.4097588911551195,2.41
12.75,6.75,1.067051,-2.120263536200091,0.0,0.0,346.9163,-0.37106368139083207,-2.3025850929940455,-0.8081563170344348,4.370837519343962,3.2
13.25,6.75,1.131915,-2.0402208285265546,0.1666667,0.0,372.2528,-0.3856624808119848,-2.3025850929940455,-0.7411968989270422,4.735165458904165,3.23
13.75,6.75,1.111005,-2.0402208285265546,0.1666667,0.0,403.6526,-0.3011050927839216,-2.3025850929940455,-2.3025850929940455,3.977680025812155,3.53
14.25,6.75,0.9725911,-1.6094379124341003,0.08333334,0.0,439.8188,-1.3093333199837622,0.09474574781528262,-2.3025850929940455,3.9180675006046224,10.64
14.75,6.75,0.9262289,-1.9661128563728325,0.0,0.0,479.6746,-1.4271163556401456,-2.3025850929940455,-2.3025850929940455,4.19237120062479,11.42
15.25,6.75,1.031464,-1.83258146374831,0.0,0.0,453.7063,-2.3025850929940455,-2.3025850929940455,-2.3025850929940455,4.281161140143306,11.38
3.25,7.25,-0.4916088,0.08617769624105241,0.25,0.1450617,513.7001,-1.83258146374831,2.05291505481949,-0.033263238199701964,8.613484526094297,42.15
3.75,7.25,-0.5138113,1.4445632692438661,0.1666667,0.4506173,463.588,-1.5141277326297755,2.6561279370248636,-1.9012436756234627,10.32728394460764,24.39
4.25,7.25,-0.6085548,0.01980262729617973,0.1666667,0.06790123,414.7419,-0.37106368139083207,1.1395309185190208,-1.457936452980033,8.69340897921578,21.28
4.75,7.25,-0.4919321,0.5766133643039938,0.1666667,0.475752,367.6668,0.029558802241544425,1.6273330353254574,-2.2723530417073525,8.260768413226506,27.36
5.25,7.25,-0.3393417,0.5766133643039938,0.1666667,0.1419753,323.1378,0.11332868530700327,1.9551375878504547,-2.2721876134144647,8.24276081938868,23.46
5.75,7.25,-0.6244487,-0.11653381625595152,0.1666667,0.0,282.3622,1.1184149159642893,0.8159319090921345,-2.3025850929940455,7.716627378728994,33.44
6.25,7.25,-0.7925707,-1.171182981502945,0.0,0.0,247.2042,-0.6931471805599453,1.2781304752446538,-2.242686946761814,8.60079803943559,42.73
6.75,7.25,-0.001397124,-1.07880966137193,0.08333334,0.3858025,220.3694,-0.31471074483970024,0.7260774773869689,1.1432787238473041,6.412075213350069,39.41
7.25,7.25,-1.007667,-1.4271163556401456,0.08333334,0.0,205.1504,0.928219302739429,0.7084948009939241,-2.3025850929940455,8.073735831287337,45.53
7.75,7.25,-1.092962,-0.4942963218147801,0.08333334,0.0,204.1615,-0.7550225842780328,0.41577511024545816,-2.3025850929940455,7.413298575792128,43.23
8.25,7.25,-0.8036102,-0.867500567704723,0.08333334,0.0,217.597,0.3715635564324832,0.9655348882116409,-2.242686946761814,6.512534023001992,44.37
8.75,7.25,-0.6108413,-1.897119984885881,0.08333334,0.0,243.0765,0.4510756193602167,1.242117650480274,-2.3025850929940455,6.889977486323979,43.32
9.25,7.25,-0.4368659,-1.7719568419318752,0.08333334,0.0,277.2998,1.1410330045520618,1.1512328851337361,0.4306597085027109,6.905806481308878,38.63
9.75,7.25,-0.2258136,-1.2378743560016172,0.08333334,0.0,317.4514,2.2731562823032334,0.6951207318258809,-1.8411053767942454,6.209436146908673,46.76
10.25,7.25,0.1102839,-1.0498221244986778,0.08333334,0.0,361.5615,2.1258479144939915,0.982497860112272,-2.3025850929940455,5.869536997305613,37.44
10.75,7.25,0.4712296,-1.5606477482646683,0.08333334,0.0,408.3494,1.2809338454620642,-0.6861449534735868,-2.3025850929940455,5.226959915931754,15.81
11.25,7.25,0.7790809,-2.3025850929940455,0.0,0.0,456.9932,1.3762440252663892,-0.0998338160360593,-2.3025850929940455,5.693125894467673,15.75
11.75,7.25,1.067557,-2.2072749131897207,0.0,0.0,506.9589,0.5423242908253618,-2.3025850929940455,-2.3025850929940455,5.088991041190053,7.97
12.25,7.25,1.178721,-2.0402208285265546,0.0,0.0,382.8645,0.029558802241544425,-0.6778474210716113,-2.3025850929940455,4.2900372972636776,5.65
12.75,7.25,1.240682,-2.0402208285265546,0.0,0.0,398.3133,-0.020202707317519466,-2.3025850929940455,-2.3025850929940455,4.315088169305947,5.4
13.25,7.25,1.203467,-1.7719568419318752,0.1666667,0.0,420.5452,-0.35667494393873245,-2.3025850929940455,-2.0335951346864927,3.8844612457689736,3.57
13.75,7.25,1.180031,-1.2729656758128873,0.0,0.0,448.5526,-0.1743533871447778,1.1756202422840774,-1.8218368939309821,-1.4832317841666574,5.52
14.25,7.25,1.217077,-1.6607312068216509,0.0,0.0,481.3283,-1.0216512475319814,-2.3025850929940455,-2.2721876134144647,4.69134696479753,13.74
14.75,7.25,1.149691,-2.2072749131897207,0.0,0.0,517.968,-1.1394342831883648,-2.3025850929940455,-2.3025850929940455,4.329819765208935,8.3
15.25,7.25,1.039992,-2.0402208285265546,0.0,0.0,557.7107,-1.6094379124341003,0.7110229526624108,-2.3025850929940455,4.709171578456285,9.12
3.25,7.75,-0.251694,-2.3025850929940455,0.1666667,0.0,494.2161,0.4574248470388754,0.10806485563190414,-2.1326860436986483,5.532009485577638,49.77
3.75,7.75,-0.3266303,-0.7550225842780328,0.1666667,0.0,441.9677,-2.3025850929940455,1.4629796698008748,-2.0335951346864927,7.766612217926531,40.23
4.25,7.75,-0.4534454,-0.08338160893905114,0.1666667,0.0,390.493,0.04879016416943205,1.455081811509373,-1.922121330129274,9.090314172307538,27.92
4.75,7.75,-0.4035274,0.6729444732424259,0.0,0.07980356,340.1439,-0.12783337150988489,2.0070279601582857,-0.6951135125241403,9.361861597817338,27.57
5.25,7.75,-1.223363,0.3148107398400336,0.0,0.0,291.504,0.01980262729617973,1.4163443048676196,-1.3937295336372781,8.485878360258011,28.63
5.75,7.75,-0.1164842,-0.16251892949777494,0.0,0.0,245.5912,0.13976194237515882,0.6742635009020185,-1.512445511993018,7.996793212775918,38.24
6.25,7.75,0.02905543,0.6575200029167942,0.0,0.0,204.253,-0.7339691750802004,1.7947910360489547,-1.4985371722017646,8.649671805063395,46.47
6.75,7.75,0.1386733,-0.544727175441672,0.08333334,0.4197531,170.843,-0.8439700702945288,1.6359563693509065,1.3187885084721989,7.907570649566098,41.66
7.25,7.75,0.09226105,-1.9661128563728325,0.08333334,0.03395062,150.729,-0.7550225842780328,0.1141283654775676,0.30693969832048246,6.272022868289015,35.61
7.75,7.75,-0.9638221,-2.0402208285265546,0.1666667,0.00617284,149.382,0.25464221837358075,-1.0172929808108306,0.25090267685625506,5.803156808828034,33.26
8.25,7.75,-0.7133443,-1.5606477482646683,0.1666667,0.04012346,167.2561,0.35065687161316944,0.7783317232367641,1.0320414816135346,7.782915635458208,27.2
8.75,7.75,-0.4848055,-0.5978370007556203,0.1666667,0.03703704,199.2436,0.41210965082683293,1.8413478861375474,1.081386438628039,8.02832506109628,29.92
9.25,7.75,-0.3697374,-1.5606477482646683,0.08333334,0.02160494,239.7609,0.688134638736401,0.04669769075882406,0.6350078740373192,6.818907780989927,40.39
9.75,7.75,-0.1087163,-0.5978370007556203,0.08333334,0.0,285.1952,0.5247285289349821,0.7565885375329763,-2.3025850929940455,7.419368592439133,52.93
