Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
846	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180513T003748.126932460.126946460.sel.846.ch01.spectrogram.jpg	0.99801	20180512T070000Z_20180513T070000Z	bdf	2268.63375	2270.82675	MARS-20180513T000000Z-2khz.846
912	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180513T011215.131065194.131079194.sel.912.ch01.spectrogram.jpg	0.99579	20180512T070000Z_20180513T070000Z	bdf	4335.25575	4336.93875	MARS-20180513T000000Z-2khz.912
978	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180513T015156.135827829.135841829.sel.978.ch01.spectrogram.jpg	0.97402	20180512T070000Z_20180513T070000Z	bdt	6716.59875	6718.23075	MARS-20180513T000000Z-2khz.978
978	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180513T015156.135827829.135841829.sel.978.ch01.spectrogram.jpg	0.97402	20180512T070000Z_20180513T070000Z	bdt	6716.59875	6718.23075	MARS-20180513T000000Z-2khz.978
978	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180513T015156.135827829.135841829.sel.978.ch01.spectrogram.jpg	0.97402	20180512T070000Z_20180513T070000Z	bdt	6716.59875	6718.23075	MARS-20180513T000000Z-2khz.978
978	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180513T015156.135827829.135841829.sel.978.ch01.spectrogram.jpg	0.97402	20180512T070000Z_20180513T070000Z	bdt	6716.59875	6718.23075	MARS-20180513T000000Z-2khz.978
1016	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180513T022659.140033569.140047569.sel.1016.ch01.spectrogram.jpg	0.9928	20180512T070000Z_20180513T070000Z	bdf	8819.60925	8820.96075	MARS-20180513T000000Z-2khz.1016
1016	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180513T022659.140033569.140047569.sel.1016.ch01.spectrogram.jpg	0.9928	20180512T070000Z_20180513T070000Z	bdf	8819.60925	8820.96075	MARS-20180513T000000Z-2khz.1016
1046	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180513T035904.151082260.151096260.sel.1046.ch01.spectrogram.jpg	0.99967	20180512T070000Z_20180513T070000Z	bdf	14344.05675	14345.20425	MARS-20180513T000000Z-2khz.1046
1108	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180513T044112.156142557.156156557.sel.1108.ch01.spectrogram.jpg	0.97116	20180512T070000Z_20180513T070000Z	bdf	16872.94275	16876.61475	MARS-20180513T000000Z-2khz.1108
1181	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180513T063115.169345258.169359258.sel.1181.ch01.spectrogram.jpg	0.99989	20180512T070000Z_20180513T070000Z	bdf	23475.60675	23476.65225	MARS-20180513T000000Z-2khz.1181
1181	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180513T063115.169345258.169359258.sel.1181.ch01.spectrogram.jpg	0.99989	20180512T070000Z_20180513T070000Z	bdf	23475.60675	23476.65225	MARS-20180513T000000Z-2khz.1181
