Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
31	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160101T074823.5801799.5815799.sel.31.ch01.spectrogram.jpg	0.68204	20160101T070000Z_20160102T070000Z	bdf	28103.50725	28105.29225	MARS-20160101T000000Z-2khz.31
38	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160101T075335.6425478.6439478.sel.38.ch01.spectrogram.jpg	0.99884	20160101T070000Z_20160102T070000Z	bdf	28415.67825	28416.80025	MARS-20160101T000000Z-2khz.38
60	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160101T082017.9629400.9643400.sel.60.ch01.spectrogram.jpg	0.99986	20160101T070000Z_20160102T070000Z	bdf	30017.51175	30018.88875	MARS-20160101T000000Z-2khz.60
62	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160101T082153.9820777.9834777.sel.62.ch01.spectrogram.jpg	0.95427	20160101T070000Z_20160102T070000Z	bdf	30113.28975	30114.48825	MARS-20160101T000000Z-2khz.62
62	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160101T082153.9820777.9834777.sel.62.ch01.spectrogram.jpg	0.95427	20160101T070000Z_20160102T070000Z	bdf	30113.28975	30114.48825	MARS-20160101T000000Z-2khz.62
81	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160101T091353.16062055.16076055.sel.81.ch01.spectrogram.jpg	0.9999	20160101T070000Z_20160102T070000Z	bdf	33233.87775	33235.17825	MARS-20160101T000000Z-2khz.81
81	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160101T091353.16062055.16076055.sel.81.ch01.spectrogram.jpg	0.9999	20160101T070000Z_20160102T070000Z	bdf	33233.87775	33235.17825	MARS-20160101T000000Z-2khz.81
96	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160101T101355.23265805.23279805.sel.96.ch01.spectrogram.jpg	0.99952	20160101T070000Z_20160102T070000Z	bdf	36835.80375	36837.00225	MARS-20160101T000000Z-2khz.96
98	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160101T102009.24013924.24027924.sel.98.ch01.spectrogram.jpg	0.9998	20160101T070000Z_20160102T070000Z	bdf	37209.88875	37211.03625	MARS-20160101T000000Z-2khz.98
104	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160101T105334.28024258.28038258.sel.104.ch01.spectrogram.jpg	0.99989	20160101T070000Z_20160102T070000Z	bdf	39214.82625	39216.43275	MARS-20160101T000000Z-2khz.104
