Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
44	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170309T083624.11564187.11578187.sel.44.ch01.spectrogram.jpg	0.97395	20170309T070000Z_20170310T070000Z	bdf	30984.93075	30986.25675	MARS-20170309T000000Z-2khz.44
118	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170309T123651.40416442.40430442.sel.118.ch01.spectrogram.jpg	0.98669	20170309T070000Z_20170310T070000Z	bdf	45411.17325	45412.26975	MARS-20170309T000000Z-2khz.118
138	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170309T134412.48499942.48513942.sel.138.ch01.spectrogram.jpg	0.99963	20170309T070000Z_20170310T070000Z	bdf	49452.82125	49454.12175	MARS-20170309T000000Z-2khz.138
225	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170309T175909.79094740.79108740.sel.225.ch01.spectrogram.jpg	0.99778	20170309T070000Z_20170310T070000Z	bdf	64749.99075	64751.75025	MARS-20170309T000000Z-2khz.225
225	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170309T175909.79094740.79108740.sel.225.ch01.spectrogram.jpg	0.99778	20170309T070000Z_20170310T070000Z	bdf	64749.99075	64751.75025	MARS-20170309T000000Z-2khz.225
244	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170309T183553.83501013.83515013.sel.244.ch01.spectrogram.jpg	0.99836	20170309T070000Z_20170310T070000Z	bdf	66953.47125	66954.54225	MARS-20170309T000000Z-2khz.244
244	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170309T183553.83501013.83515013.sel.244.ch01.spectrogram.jpg	0.99836	20170309T070000Z_20170310T070000Z	bdf	66953.47125	66954.54225	MARS-20170309T000000Z-2khz.244
244	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170309T183553.83501013.83515013.sel.244.ch01.spectrogram.jpg	0.99836	20170309T070000Z_20170310T070000Z	bdf	66953.47125	66954.54225	MARS-20170309T000000Z-2khz.244
265	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170309T191949.88773597.88787597.sel.265.ch01.spectrogram.jpg	0.99993	20170309T070000Z_20170310T070000Z	bdf	69589.76325	69590.83425	MARS-20170309T000000Z-2khz.265
292	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170309T200123.93761320.93775320.sel.292.ch01.spectrogram.jpg	0.99339	20170309T070000Z_20170310T070000Z	bdf	72083.56125	72084.75975	MARS-20170309T000000Z-2khz.292
405	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170309T223035.111665329.111679329.sel.405.ch01.spectrogram.jpg	0.98267	20170309T070000Z_20170310T070000Z	bdf	81035.36175	81036.96825	MARS-20170309T000000Z-2khz.405
455	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170309T225844.115044385.115058385.sel.455.ch01.spectrogram.jpg	0.99989	20170309T070000Z_20170310T070000Z	bdf	82724.94075	82726.44525	MARS-20170309T000000Z-2khz.455
