Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
10	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170920T071029.1254817.1268817.sel.10.ch01.spectrogram.jpg	0.8661200000000001	20170920T070000Z_20170921T070000Z	bdt	25829.69775	25832.12025	MARS-20170920T000000Z-2khz.10
14	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170920T071355.1664781.1678781.sel.14.ch01.spectrogram.jpg	0.99999	20170920T070000Z_20170921T070000Z	bdf	26035.02375	26036.75775	MARS-20170920T000000Z-2khz.14
14	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170920T071355.1664781.1678781.sel.14.ch01.spectrogram.jpg	0.99999	20170920T070000Z_20170921T070000Z	bdf	26035.02375	26036.75775	MARS-20170920T000000Z-2khz.14
49	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170920T073753.4540798.4554798.sel.49.ch01.spectrogram.jpg	0.90638	20170920T070000Z_20170921T070000Z	bdf	27473.32575	27474.47325	MARS-20170920T000000Z-2khz.49
49	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170920T073753.4540798.4554798.sel.49.ch01.spectrogram.jpg	0.90638	20170920T070000Z_20170921T070000Z	bdf	27473.32575	27474.47325	MARS-20170920T000000Z-2khz.49
54	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170920T074134.4984294.4998294.sel.54.ch01.spectrogram.jpg	0.87524	20170920T070000Z_20170921T070000Z	bdf	27694.97175	27696.32325	MARS-20170920T000000Z-2khz.54
68	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170920T075059.6112873.6126873.sel.68.ch01.spectrogram.jpg	0.99313	20170920T070000Z_20170921T070000Z	bdf	28259.13375	28260.74025	MARS-20170920T000000Z-2khz.68
187	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170920T085854.14264994.14278994.sel.187.ch01.spectrogram.jpg	0.99999	20170920T070000Z_20170921T070000Z	bdf	32334.62025	32337.37425	MARS-20170920T000000Z-2khz.187
189	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170920T085939.14354091.14368091.sel.189.ch01.spectrogram.jpg	0.99988	20170920T070000Z_20170921T070000Z	bdf	32379.75525	32381.33625	MARS-20170920T000000Z-2khz.189
367	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170920T101207.23050534.23064534.sel.367.ch01.spectrogram.jpg	0.96222	20170920T070000Z_20170921T070000Z	bdf	36727.91325	36729.62175	MARS-20170920T000000Z-2khz.367
476	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170920T110218.29071849.29085849.sel.476.ch01.spectrogram.jpg	0.99989	20170920T070000Z_20170921T070000Z	bdf	39738.64725	39740.20275	MARS-20170920T000000Z-2khz.476
567	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170920T113259.32752494.32766494.sel.567.ch01.spectrogram.jpg	0.997	20170920T070000Z_20170921T070000Z	bdf	41579.08425	41580.41025	MARS-20170920T000000Z-2khz.567
631	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170920T120439.36552835.36566835.sel.631.ch01.spectrogram.jpg	0.99903	20170920T070000Z_20170921T070000Z	bdf	43479.39525	43480.44075	MARS-20170920T000000Z-2khz.631
655	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170920T122120.38555427.38569427.sel.655.ch01.spectrogram.jpg	0.99866	20170920T070000Z_20170921T070000Z	bdf	44480.55075	44481.87675	MARS-20170920T000000Z-2khz.655
710	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170920T124802.41760165.41774165.sel.710.ch01.spectrogram.jpg	0.99859	20170920T070000Z_20170921T070000Z	bdf	46082.61375	46084.55175	MARS-20170920T000000Z-2khz.710
710	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170920T124802.41760165.41774165.sel.710.ch01.spectrogram.jpg	0.99859	20170920T070000Z_20170921T070000Z	bdf	46082.61375	46084.55175	MARS-20170920T000000Z-2khz.710
732	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170920T130415.43705330.43719330.sel.732.ch01.spectrogram.jpg	0.99833	20170920T070000Z_20170921T070000Z	bdf	47055.38775	47056.94325	MARS-20170920T000000Z-2khz.732
737	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170920T130824.44204085.44218085.sel.737.ch01.spectrogram.jpg	0.99961	20170920T070000Z_20170921T070000Z	bdf	47304.49725	47306.58825	MARS-20170920T000000Z-2khz.737
755	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170920T132012.45620125.45634125.sel.755.ch01.spectrogram.jpg	0.97824	20170920T070000Z_20170921T070000Z	bdf	48012.70875	48014.41725	MARS-20170920T000000Z-2khz.755
780	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170920T133904.47883327.47897327.sel.780.ch01.spectrogram.jpg	0.99807	20170920T070000Z_20170921T070000Z	bdf	49144.52625	49145.80125	MARS-20170920T000000Z-2khz.780
780	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170920T133904.47883327.47897327.sel.780.ch01.spectrogram.jpg	0.99807	20170920T070000Z_20170921T070000Z	bdf	49144.52625	49145.80125	MARS-20170920T000000Z-2khz.780
787	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170920T134147.48209727.48223727.sel.787.ch01.spectrogram.jpg	0.93605	20170920T070000Z_20170921T070000Z	bdf	49307.85375	49308.87375	MARS-20170920T000000Z-2khz.787
787	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170920T134147.48209727.48223727.sel.787.ch01.spectrogram.jpg	0.93605	20170920T070000Z_20170921T070000Z	bdf	49307.85375	49308.87375	MARS-20170920T000000Z-2khz.787
843	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170920T141102.51719164.51733164.sel.843.ch01.spectrogram.jpg	0.99975	20170920T070000Z_20170921T070000Z	bdf	51062.20275	51063.96225	MARS-20170920T000000Z-2khz.843
