Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
1752	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151130T002510.125415108.125429108.sel.1752.ch01.spectrogram.jpg	0.98697	20151129T070000Z_20151130T070000Z	bdf	1510.51875	1511.58975	MARS-20151130T000000Z-2khz.1752
1799	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151130T003729.126896097.126910097.sel.1799.ch01.spectrogram.jpg	0.99974	20151129T070000Z_20151130T070000Z	bdf	2249.10075	2253.99675	MARS-20151130T000000Z-2khz.1799
1813	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151130T004051.127301572.127315572.sel.1813.ch01.spectrogram.jpg	1.0	20151129T070000Z_20151130T070000Z	bdf	2451.21375	2457.35925	MARS-20151130T000000Z-2khz.1813
1818	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151130T004204.127442970.127456970.sel.1818.ch01.spectrogram.jpg	0.98566	20151129T070000Z_20151130T070000Z	bdf	2524.24575	2525.72475	MARS-20151130T000000Z-2khz.1818
1876	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151130T005836.129427048.129441048.sel.1876.ch01.spectrogram.jpg	0.99923	20151129T070000Z_20151130T070000Z	bdf	3516.27225	3517.77675	MARS-20151130T000000Z-2khz.1876
1876	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151130T005836.129427048.129441048.sel.1876.ch01.spectrogram.jpg	0.99923	20151129T070000Z_20151130T070000Z	bdf	3516.27225	3517.77675	MARS-20151130T000000Z-2khz.1876
1892	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151130T010555.130307563.130321563.sel.1892.ch01.spectrogram.jpg	0.99898	20151129T070000Z_20151130T070000Z	bdf	3955.81575	3958.74825	MARS-20151130T000000Z-2khz.1892
1928	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151130T012010.132015681.132029681.sel.1928.ch01.spectrogram.jpg	0.99558	20151129T070000Z_20151130T070000Z	bdf	4810.37175	4812.30975	MARS-20151130T000000Z-2khz.1928
1928	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151130T012010.132015681.132029681.sel.1928.ch01.spectrogram.jpg	0.99558	20151129T070000Z_20151130T070000Z	bdf	4810.37175	4812.30975	MARS-20151130T000000Z-2khz.1928
1972	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151130T013527.133849539.133863539.sel.1972.ch01.spectrogram.jpg	0.99969	20151129T070000Z_20151130T070000Z	bdf	5727.47925	5729.060249	MARS-20151130T000000Z-2khz.1972
2000	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151130T014539.135075400.135089400.sel.2000.ch01.spectrogram.jpg	0.99886	20151129T070000Z_20151130T070000Z	bdt	6339.734249	6342.66675	MARS-20151130T000000Z-2khz.2000
2004	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151130T014626.135171153.135185153.sel.2004.ch01.spectrogram.jpg	0.99938	20151129T070000Z_20151130T070000Z	bdt	6386.85825	6391.295249	MARS-20151130T000000Z-2khz.2004
2035	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151130T020222.137079394.137093394.sel.2035.ch01.spectrogram.jpg	0.99979	20151129T070000Z_20151130T070000Z	bdf	7342.21575	7344.17925	MARS-20151130T000000Z-2khz.2035
2080	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20151130T021904.139086346.139100346.sel.2080.ch01.spectrogram.jpg	0.64668	20151129T070000Z_20151130T070000Z	bdf	8344.69725	8348.64975	MARS-20151130T000000Z-2khz.2080
2080	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20151130T021904.139086346.139100346.sel.2080.ch01.spectrogram.jpg	0.64668	20151129T070000Z_20151130T070000Z	bdf	8344.69725	8348.64975	MARS-20151130T000000Z-2khz.2080
2162	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20151130T031644.146002482.146016482.sel.2162.ch01.spectrogram.jpg	0.99012	20151129T070000Z_20151130T070000Z	bdf	11804.20575	11805.27675	MARS-20151130T000000Z-2khz.2162
2168	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151130T031938.146351347.146365347.sel.2168.ch01.spectrogram.jpg	0.99995	20151129T070000Z_20151130T070000Z	bdf	11978.60025	11979.74775	MARS-20151130T000000Z-2khz.2168
2168	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151130T031938.146351347.146365347.sel.2168.ch01.spectrogram.jpg	0.99995	20151129T070000Z_20151130T070000Z	bdf	11978.60025	11979.74775	MARS-20151130T000000Z-2khz.2168
2275	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151130T052645.161606697.161620697.sel.2275.ch01.spectrogram.jpg	0.99962	20151129T070000Z_20151130T070000Z	bdf	19605.80325	19607.89425	MARS-20151130T000000Z-2khz.2275
