Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
946	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180605T002906.125888031.125902031.sel.946.ch01.spectrogram.jpg	0.99581	20180604T070000Z_20180605T070000Z	bdf	1746.87825	1748.15325	MARS-20180605T000000Z-2khz.946
946	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180605T002906.125888031.125902031.sel.946.ch01.spectrogram.jpg	0.99581	20180604T070000Z_20180605T070000Z	bdf	1746.87825	1748.15325	MARS-20180605T000000Z-2khz.946
1005	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180605T011943.131961595.131975595.sel.1005.ch01.spectrogram.jpg	0.99705	20180604T070000Z_20180605T070000Z	bdf	4783.62225	4784.97375	MARS-20180605T000000Z-2khz.1005
1005	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180605T011943.131961595.131975595.sel.1005.ch01.spectrogram.jpg	0.99705	20180604T070000Z_20180605T070000Z	bdf	4783.62225	4784.97375	MARS-20180605T000000Z-2khz.1005
1005	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180605T011943.131961595.131975595.sel.1005.ch01.spectrogram.jpg	0.99705	20180604T070000Z_20180605T070000Z	bdf	4783.62225	4784.97375	MARS-20180605T000000Z-2khz.1005
1039	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180605T014732.135299443.135313443.sel.1039.ch01.spectrogram.jpg	0.99716	20180604T070000Z_20180605T070000Z	bdf	6452.622749	6453.821249	MARS-20180605T000000Z-2khz.1039
1051	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180605T020922.137919823.137933823.sel.1051.ch01.spectrogram.jpg	0.96372	20180604T070000Z_20180605T070000Z	bdf	7762.71075	7764.11325	MARS-20180605T000000Z-2khz.1051
1103	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180605T035713.150861711.150875711.sel.1103.ch01.spectrogram.jpg	0.99811	20180604T070000Z_20180605T070000Z	bdf	14233.74375	14234.96775	MARS-20180605T000000Z-2khz.1103
1103	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180605T035713.150861711.150875711.sel.1103.ch01.spectrogram.jpg	0.99811	20180604T070000Z_20180605T070000Z	bdf	14233.74375	14234.96775	MARS-20180605T000000Z-2khz.1103
1131	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180605T050721.159277935.159291935.sel.1131.ch01.spectrogram.jpg	0.99988	20180604T070000Z_20180605T070000Z	bdf	18441.95775	18442.97775	MARS-20180605T000000Z-2khz.1131
1178	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180605T063527.169849189.169863189.sel.1178.ch01.spectrogram.jpg	0.97742	20180604T070000Z_20180605T070000Z	bdf	23727.57225	23728.61775	MARS-20180605T000000Z-2khz.1178
1195	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180605T064800.171355882.171369882.sel.1195.ch01.spectrogram.jpg	0.99991	20180604T070000Z_20180605T070000Z	bdf	24480.84225	24482.04075	MARS-20180605T000000Z-2khz.1195
1201	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180605T065722.172478265.172492265.sel.1201.ch01.spectrogram.jpg	0.98161	20180604T070000Z_20180605T070000Z	bdf	25042.09725	25043.16825	MARS-20180605T000000Z-2khz.1201
