Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
9	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170203T071235.1505049.1519049.sel.09.ch01.spectrogram.jpg	0.9941	20170203T070000Z_20170204T070000Z	bdf	25955.28525	25956.76425	MARS-20170203T000000Z-2khz.9
110	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170203T111758.30951225.30965225.sel.110.ch01.spectrogram.jpg	0.99668	20170203T070000Z_20170204T070000Z	bdf	40678.57725	40679.64825	MARS-20170203T000000Z-2khz.110
110	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170203T111758.30951225.30965225.sel.110.ch01.spectrogram.jpg	0.99668	20170203T070000Z_20170204T070000Z	bdf	40678.57725	40679.64825	MARS-20170203T000000Z-2khz.110
140	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170203T125601.42716976.42730976.sel.140.ch01.spectrogram.jpg	0.99285	20170203T070000Z_20170204T070000Z	bdf	46561.14675	46562.82975	MARS-20170203T000000Z-2khz.140
152	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170203T134349.48453303.48467303.sel.152.ch01.spectrogram.jpg	0.99432	20170203T070000Z_20170204T070000Z	bdf	49429.51425	49430.78925	MARS-20170203T000000Z-2khz.152
158	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170203T135510.49814034.49828034.sel.158.ch01.spectrogram.jpg	0.99999	20170203T070000Z_20170204T070000Z	bdf	50110.00725	50111.02725	MARS-20170203T000000Z-2khz.158
182	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170203T144356.55667712.55681712.sel.182.ch01.spectrogram.jpg	0.99826	20170203T070000Z_20170204T070000Z	bdf	53036.84625	53037.86625	MARS-20170203T000000Z-2khz.182
182	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170203T144356.55667712.55681712.sel.182.ch01.spectrogram.jpg	0.99826	20170203T070000Z_20170204T070000Z	bdf	53036.84625	53037.86625	MARS-20170203T000000Z-2khz.182
210	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170203T162955.68385174.68399174.sel.210.ch01.spectrogram.jpg	0.99999	20170203T070000Z_20170204T070000Z	bdf	59395.50075	59396.67375	MARS-20170203T000000Z-2khz.210
210	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170203T162955.68385174.68399174.sel.210.ch01.spectrogram.jpg	0.99999	20170203T070000Z_20170204T070000Z	bdf	59395.50075	59396.67375	MARS-20170203T000000Z-2khz.210
227	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170203T165949.71974222.71988222.sel.227.ch01.spectrogram.jpg	0.94329	20170203T070000Z_20170204T070000Z	bdf	61189.14525	61192.07775	MARS-20170203T000000Z-2khz.227
