Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
16	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160215T074207.5048376.5062376.sel.16.ch01.spectrogram.jpg	0.70925	20160215T070000Z_20160216T070000Z	bdf	27727.15275	27728.22375	MARS-20160215T000000Z-2khz.16
35	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160215T084458.12591480.12605480.sel.35.ch01.spectrogram.jpg	0.99917	20160215T070000Z_20160216T070000Z	bdf	31498.73025	31499.75025	MARS-20160215T000000Z-2khz.35
35	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160215T084458.12591480.12605480.sel.35.ch01.spectrogram.jpg	0.99917	20160215T070000Z_20160216T070000Z	bdf	31498.73025	31499.75025	MARS-20160215T000000Z-2khz.35
43	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160215T091819.16592710.16606710.sel.43.ch01.spectrogram.jpg	0.99995	20160215T070000Z_20160216T070000Z	bdf	33499.33275	33500.37825	MARS-20160215T000000Z-2khz.43
55	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160215T101426.23327719.23341719.sel.55.ch01.spectrogram.jpg	0.99988	20160215T070000Z_20160216T070000Z	bdf	36866.60775	36868.11225	MARS-20160215T000000Z-2khz.55
83	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160215T115704.35644143.35658143.sel.83.ch01.spectrogram.jpg	0.97495	20160215T070000Z_20160216T070000Z	bdf	43024.85775	43026.28575	MARS-20160215T000000Z-2khz.83
83	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160215T115704.35644143.35658143.sel.83.ch01.spectrogram.jpg	0.97495	20160215T070000Z_20160216T070000Z	bdf	43024.85775	43026.28575	MARS-20160215T000000Z-2khz.83
101	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160215T132452.46179595.46193595.sel.101.ch01.spectrogram.jpg	0.99727	20160215T070000Z_20160216T070000Z	bdf	48292.74975	48293.84625	MARS-20160215T000000Z-2khz.101
210	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160215T162906.68287891.68301891.sel.210.ch01.spectrogram.jpg	0.50384	20160215T070000Z_20160216T070000Z	bdf	59346.92325	59347.96875	MARS-20160215T000000Z-2khz.210
273	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160215T183704.83642079.83656079.sel.273.ch01.spectrogram.jpg	0.99966	20160215T070000Z_20160216T070000Z	bdf	67024.02975	67025.04975	MARS-20160215T000000Z-2khz.273
504	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160215T214418.106112449.106126449.sel.504.ch01.spectrogram.jpg	0.99733	20160215T070000Z_20160216T070000Z	bdf	78258.87075	78260.57925	MARS-20160215T000000Z-2khz.504
543	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160215T221412.109698693.109712693.sel.543.ch01.spectrogram.jpg	0.99999	20160215T070000Z_20160216T070000Z	bdf	80052.26025	80053.43325	MARS-20160215T000000Z-2khz.543
578	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160215T223446.112167450.112181450.sel.578.ch01.spectrogram.jpg	0.99032	20160215T070000Z_20160216T070000Z	bdf	81286.43475	81288.01575	MARS-20160215T000000Z-2khz.578
588	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160215T224452.113379975.113393975.sel.588.ch01.spectrogram.jpg	0.55682	20160215T070000Z_20160216T070000Z	bdf	81892.92675	81894.04875	MARS-20160215T000000Z-2khz.588
