Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
1163	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160522T002057.124909800.124923800.sel.1163.ch01.spectrogram.jpg	0.99996	20160521T070000Z_20160522T070000Z	bdf	1257.50775	1259.29275	MARS-20160522T000000Z-2khz.1163
1194	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T003755.126947020.126961020.sel.1194.ch01.spectrogram.jpg	0.99925	20160521T070000Z_20160522T070000Z	bdt	2275.95225	2278.06875	MARS-20160522T000000Z-2khz.1194
1199	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T004021.127237822.127251822.sel.1199.ch01.spectrogram.jpg	0.76127	20160521T070000Z_20160522T070000Z	bdt	2421.63375	2423.18925	MARS-20160522T000000Z-2khz.1199
1199	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T004021.127237822.127251822.sel.1199.ch01.spectrogram.jpg	0.76127	20160521T070000Z_20160522T070000Z	bdt	2421.63375	2423.18925	MARS-20160522T000000Z-2khz.1199
1203	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T004206.127446897.127460897.sel.1203.ch01.spectrogram.jpg	0.99981	20160521T070000Z_20160522T070000Z	bdt	2526.03075	2527.86675	MARS-20160522T000000Z-2khz.1203
1203	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T004206.127446897.127460897.sel.1203.ch01.spectrogram.jpg	0.99981	20160521T070000Z_20160522T070000Z	bdt	2526.03075	2527.86675	MARS-20160522T000000Z-2khz.1203
1203	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T004206.127446897.127460897.sel.1203.ch01.spectrogram.jpg	0.99981	20160521T070000Z_20160522T070000Z	bdt	2526.03075	2527.86675	MARS-20160522T000000Z-2khz.1203
1206	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T004456.127786786.127800786.sel.1206.ch01.spectrogram.jpg	0.6996100000000001	20160521T070000Z_20160522T070000Z	bdt	2696.14125	2697.64575	MARS-20160522T000000Z-2khz.1206
1214	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T005126.128567775.128581775.sel.1214.ch01.spectrogram.jpg	0.7691399999999999	20160521T070000Z_20160522T070000Z	bdt	3086.72475	3088.05075	MARS-20160522T000000Z-2khz.1214
1216	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160522T005515.129026035.129040035.sel.1216.ch01.spectrogram.jpg	0.60883	20160521T070000Z_20160522T070000Z	bdt	3315.79125	3317.24475	MARS-20160522T000000Z-2khz.1216
1216	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160522T005515.129026035.129040035.sel.1216.ch01.spectrogram.jpg	0.60883	20160521T070000Z_20160522T070000Z	bdt	3315.79125	3317.24475	MARS-20160522T000000Z-2khz.1216
1221	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160522T005840.129434851.129448851.sel.1221.ch01.spectrogram.jpg	0.8660100000000001	20160521T070000Z_20160522T070000Z	bdt	3520.02075	3521.83125	MARS-20160522T000000Z-2khz.1221
1222	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T005957.129590248.129604248.sel.1222.ch01.spectrogram.jpg	0.96622	20160521T070000Z_20160522T070000Z	bdt	3597.61725	3599.63175	MARS-20160522T000000Z-2khz.1222
1222	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T005957.129590248.129604248.sel.1222.ch01.spectrogram.jpg	0.96622	20160521T070000Z_20160522T070000Z	bdt	3597.61725	3599.63175	MARS-20160522T000000Z-2khz.1222
1222	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T005957.129590248.129604248.sel.1222.ch01.spectrogram.jpg	0.96622	20160521T070000Z_20160522T070000Z	bdt	3597.61725	3599.63175	MARS-20160522T000000Z-2khz.1222
1222	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T005957.129590248.129604248.sel.1222.ch01.spectrogram.jpg	0.96622	20160521T070000Z_20160522T070000Z	bdt	3597.61725	3599.63175	MARS-20160522T000000Z-2khz.1222
1224	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T010242.129919504.129933504.sel.1224.ch01.spectrogram.jpg	0.9985	20160521T070000Z_20160522T070000Z	bdt	3762.50025	3764.00475	MARS-20160522T000000Z-2khz.1224
1224	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T010242.129919504.129933504.sel.1224.ch01.spectrogram.jpg	0.9985	20160521T070000Z_20160522T070000Z	bdt	3762.50025	3764.00475	MARS-20160522T000000Z-2khz.1224
1229	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160522T010737.130511793.130525793.sel.1229.ch01.spectrogram.jpg	0.99704	20160521T070000Z_20160522T070000Z	bdf	4057.28025	4061.51325	MARS-20160522T000000Z-2khz.1229
1232	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T010941.130756720.130770720.sel.1232.ch01.spectrogram.jpg	0.96933	20160521T070000Z_20160522T070000Z	bdt	4181.33775	4182.38325	MARS-20160522T000000Z-2khz.1232
1232	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T010941.130756720.130770720.sel.1232.ch01.spectrogram.jpg	0.96933	20160521T070000Z_20160522T070000Z	bdt	4181.33775	4182.38325	MARS-20160522T000000Z-2khz.1232
1240	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T011435.131346153.131360153.sel.1240.ch01.spectrogram.jpg	0.99999	20160521T070000Z_20160522T070000Z	bdt	4475.55675	4477.59675	MARS-20160522T000000Z-2khz.1240
1243	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T011633.131585445.131599445.sel.1243.ch01.spectrogram.jpg	0.99999	20160521T070000Z_20160522T070000Z	bdt	4593.876749	4598.56875	MARS-20160522T000000Z-2khz.1243
1252	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T012040.132075784.132089784.sel.1252.ch01.spectrogram.jpg	0.82581	20160521T070000Z_20160522T070000Z	bdt	4840.53825	4842.24675	MARS-20160522T000000Z-2khz.1252
1252	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T012040.132075784.132089784.sel.1252.ch01.spectrogram.jpg	0.82581	20160521T070000Z_20160522T070000Z	bdt	4840.53825	4842.24675	MARS-20160522T000000Z-2khz.1252
1254	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160522T012242.132320125.132334125.sel.1254.ch01.spectrogram.jpg	0.99473	20160521T070000Z_20160522T070000Z	bdf	4962.91275	4964.21325	MARS-20160522T000000Z-2khz.1254
1254	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160522T012242.132320125.132334125.sel.1254.ch01.spectrogram.jpg	0.99473	20160521T070000Z_20160522T070000Z	bdf	4962.91275	4964.21325	MARS-20160522T000000Z-2khz.1254
1265	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T013145.133406298.133420298.sel.1265.ch01.spectrogram.jpg	0.62393	20160521T070000Z_20160522T070000Z	bdt	5505.80775	5507.49075	MARS-20160522T000000Z-2khz.1265
1272	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T014203.134641110.134655110.sel.1272.ch01.spectrogram.jpg	0.98676	20160521T070000Z_20160522T070000Z	bdt	6123.086249	6125.02425	MARS-20160522T000000Z-2khz.1272
1272	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T014203.134641110.134655110.sel.1272.ch01.spectrogram.jpg	0.98676	20160521T070000Z_20160522T070000Z	bdt	6123.086249	6125.02425	MARS-20160522T000000Z-2khz.1272
1276	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T014606.135127879.135141879.sel.1276.ch01.spectrogram.jpg	0.67366	20160521T070000Z_20160522T070000Z	bdt	6366.764249	6368.11575	MARS-20160522T000000Z-2khz.1276
1278	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T014910.135496074.135510074.sel.1278.ch01.spectrogram.jpg	0.99027	20160521T070000Z_20160522T070000Z	bdt	6550.79775	6552.27675	MARS-20160522T000000Z-2khz.1278
1278	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T014910.135496074.135510074.sel.1278.ch01.spectrogram.jpg	0.99027	20160521T070000Z_20160522T070000Z	bdt	6550.79775	6552.27675	MARS-20160522T000000Z-2khz.1278
1279	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160522T015045.135685386.135699386.sel.1279.ch01.spectrogram.jpg	0.66673	20160521T070000Z_20160522T070000Z	bdt	6645.65775	6646.728749	MARS-20160522T000000Z-2khz.1279
