Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
7	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160805T070625.765370.779370.sel.07.ch01.spectrogram.jpg	0.99701	20160805T070000Z_20160806T070000Z	bdt	25585.17825	25587.19275	MARS-20160805T000000Z-2khz.7
7	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160805T070625.765370.779370.sel.07.ch01.spectrogram.jpg	0.99701	20160805T070000Z_20160806T070000Z	bdt	25585.17825	25587.19275	MARS-20160805T000000Z-2khz.7
11	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160805T070806.967407.981407.sel.11.ch01.spectrogram.jpg	0.7955300000000001	20160805T070000Z_20160806T070000Z	bdf	25686.46425	25687.94325	MARS-20160805T000000Z-2khz.11
23	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160805T071836.2227821.2241821.sel.23.ch01.spectrogram.jpg	0.99835	20160805T070000Z_20160806T070000Z	bdt	26316.16125	26318.66025	MARS-20160805T000000Z-2khz.23
37	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160805T073050.3695703.3709703.sel.37.ch01.spectrogram.jpg	0.9968	20160805T070000Z_20160806T070000Z	bdf	27050.51025	27052.19325	MARS-20160805T000000Z-2khz.37
46	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160805T074358.5270481.5284481.sel.46.ch01.spectrogram.jpg	0.84	20160805T070000Z_20160806T070000Z	bdf	27838.07775	27839.40375	MARS-20160805T000000Z-2khz.46
46	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160805T074358.5270481.5284481.sel.46.ch01.spectrogram.jpg	0.84	20160805T070000Z_20160806T070000Z	bdf	27838.07775	27839.40375	MARS-20160805T000000Z-2khz.46
49	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160805T074607.5531193.5545193.sel.49.ch01.spectrogram.jpg	0.99998	20160805T070000Z_20160806T070000Z	bdt	27967.46475	27970.72875	MARS-20160805T000000Z-2khz.49
50	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160805T074621.5558248.5572248.sel.50.ch01.spectrogram.jpg	0.97227	20160805T070000Z_20160806T070000Z	bdt	27981.46425	27983.78475	MARS-20160805T000000Z-2khz.50
104	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160805T082750.10537302.10551302.sel.104.ch01.spectrogram.jpg	0.8672700000000001	20160805T070000Z_20160806T070000Z	bdt	30470.77425	30473.52825	MARS-20160805T000000Z-2khz.104
104	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160805T082750.10537302.10551302.sel.104.ch01.spectrogram.jpg	0.8672700000000001	20160805T070000Z_20160806T070000Z	bdt	30470.77425	30473.52825	MARS-20160805T000000Z-2khz.104
104	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160805T082750.10537302.10551302.sel.104.ch01.spectrogram.jpg	0.8672700000000001	20160805T070000Z_20160806T070000Z	bdt	30470.77425	30473.52825	MARS-20160805T000000Z-2khz.104
127	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160805T084325.12404335.12418335.sel.127.ch01.spectrogram.jpg	0.99505	20160805T070000Z_20160806T070000Z	bdf	31405.09425	31406.24175	MARS-20160805T000000Z-2khz.127
127	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160805T084325.12404335.12418335.sel.127.ch01.spectrogram.jpg	0.99505	20160805T070000Z_20160806T070000Z	bdf	31405.09425	31406.24175	MARS-20160805T000000Z-2khz.127
142	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160805T085505.13806376.13820376.sel.142.ch01.spectrogram.jpg	0.9099	20160805T070000Z_20160806T070000Z	bdt	32105.32425	32108.05275	MARS-20160805T000000Z-2khz.142
162	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160805T091437.16149520.16163520.sel.162.ch01.spectrogram.jpg	0.5088199999999999	20160805T070000Z_20160806T070000Z	bdt	33277.07475	33279.44625	MARS-20160805T000000Z-2khz.162
162	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160805T091437.16149520.16163520.sel.162.ch01.spectrogram.jpg	0.5088199999999999	20160805T070000Z_20160806T070000Z	bdt	33277.07475	33279.44625	MARS-20160805T000000Z-2khz.162
181	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160805T092452.17384485.17398485.sel.181.ch01.spectrogram.jpg	0.99995	20160805T070000Z_20160806T070000Z	bdt	33892.67025	33898.81575	MARS-20160805T000000Z-2khz.181
188	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160805T092623.17564082.17578082.sel.188.ch01.spectrogram.jpg	1.0	20160805T070000Z_20160806T070000Z	bdt	33983.65425	33987.42825	MARS-20160805T000000Z-2khz.188
190	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160805T092643.17603352.17617352.sel.190.ch01.spectrogram.jpg	0.98341	20160805T070000Z_20160806T070000Z	bdt	34003.77375	34006.57875	MARS-20160805T000000Z-2khz.190
190	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160805T092643.17603352.17617352.sel.190.ch01.spectrogram.jpg	0.98341	20160805T070000Z_20160806T070000Z	bdt	34003.77375	34006.57875	MARS-20160805T000000Z-2khz.190
191	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160805T092703.17644509.17658509.sel.191.ch01.spectrogram.jpg	0.83224	20160805T070000Z_20160806T070000Z	bdt	34023.89325	34027.61625	MARS-20160805T000000Z-2khz.191
