Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
2919	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170813T001407.124089796.124103796.sel.2919.ch01.spectrogram.jpg	0.99952	20170812T070000Z_20170813T070000Z	bdt	847.08525	849.71175	MARS-20170813T000000Z-2khz.2919
2922	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170813T001527.124251135.124265135.sel.2922.ch01.spectrogram.jpg	0.64131	20170812T070000Z_20170813T070000Z	bdt	927.84375	930.29175	MARS-20170813T000000Z-2khz.2922
2922	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170813T001527.124251135.124265135.sel.2922.ch01.spectrogram.jpg	0.64131	20170812T070000Z_20170813T070000Z	bdt	927.84375	930.29175	MARS-20170813T000000Z-2khz.2922
2965	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170813T003057.126110008.126124008.sel.2965.ch01.spectrogram.jpg	0.99997	20170812T070000Z_20170813T070000Z	bdf	1857.80325	1859.20575	MARS-20170813T000000Z-2khz.2965
2972	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170813T003256.126347107.126361107.sel.2972.ch01.spectrogram.jpg	0.99667	20170812T070000Z_20170813T070000Z	bdf	1976.17425	1977.93375	MARS-20170813T000000Z-2khz.2972
2972	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170813T003256.126347107.126361107.sel.2972.ch01.spectrogram.jpg	0.99667	20170812T070000Z_20170813T070000Z	bdf	1976.17425	1977.93375	MARS-20170813T000000Z-2khz.2972
2992	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170813T004106.127328577.127342577.sel.2992.ch01.spectrogram.jpg	0.99962	20170812T070000Z_20170813T070000Z	bdf	2466.51375	2469.06375	MARS-20170813T000000Z-2khz.2992
3024	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170813T005412.128900473.128914473.sel.3024.ch01.spectrogram.jpg	0.99997	20170812T070000Z_20170813T070000Z	bdf	3252.98475	3254.48925	MARS-20170813T000000Z-2khz.3024
3024	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170813T005412.128900473.128914473.sel.3024.ch01.spectrogram.jpg	0.99997	20170812T070000Z_20170813T070000Z	bdf	3252.98475	3254.48925	MARS-20170813T000000Z-2khz.3024
3051	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170813T010232.129900711.129914711.sel.3051.ch01.spectrogram.jpg	0.77969	20170812T070000Z_20170813T070000Z	bdt	3752.52975	3755.18175	MARS-20170813T000000Z-2khz.3051
3051	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170813T010232.129900711.129914711.sel.3051.ch01.spectrogram.jpg	0.77969	20170812T070000Z_20170813T070000Z	bdt	3752.52975	3755.18175	MARS-20170813T000000Z-2khz.3051
3051	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170813T010232.129900711.129914711.sel.3051.ch01.spectrogram.jpg	0.77969	20170812T070000Z_20170813T070000Z	bdt	3752.52975	3755.18175	MARS-20170813T000000Z-2khz.3051
3051	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170813T010232.129900711.129914711.sel.3051.ch01.spectrogram.jpg	0.77969	20170812T070000Z_20170813T070000Z	bdt	3752.52975	3755.18175	MARS-20170813T000000Z-2khz.3051
3103	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170813T012504.132605088.132619088.sel.3103.ch01.spectrogram.jpg	0.71525	20170812T070000Z_20170813T070000Z	bdt	5104.845749	5107.24275	MARS-20170813T000000Z-2khz.3103
3106	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170813T012532.132660856.132674856.sel.3106.ch01.spectrogram.jpg	0.93711	20170812T070000Z_20170813T070000Z	bdt	5132.232749	5135.624249	MARS-20170813T000000Z-2khz.3106
3123	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170813T012914.133105041.133119041.sel.3123.ch01.spectrogram.jpg	0.99954	20170812T070000Z_20170813T070000Z	bdt	5354.84775	5357.19375	MARS-20170813T000000Z-2khz.3123
3123	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170813T012914.133105041.133119041.sel.3123.ch01.spectrogram.jpg	0.99954	20170812T070000Z_20170813T070000Z	bdt	5354.84775	5357.19375	MARS-20170813T000000Z-2khz.3123
3135	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170813T013252.133544151.133558151.sel.3135.ch01.spectrogram.jpg	1.0	20170812T070000Z_20170813T070000Z	bdf	5572.643249	5578.50825	MARS-20170813T000000Z-2khz.3135
3135	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170813T013252.133544151.133558151.sel.3135.ch01.spectrogram.jpg	1.0	20170812T070000Z_20170813T070000Z	bdf	5572.643249	5578.50825	MARS-20170813T000000Z-2khz.3135
3144	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170813T013540.133876645.133890645.sel.3144.ch01.spectrogram.jpg	0.5895699999999999	20170812T070000Z_20170813T070000Z	bdt	5740.382249	5743.26375	MARS-20170813T000000Z-2khz.3144
