Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
17	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151129T070528.653170.667170.sel.17.ch01.spectrogram.jpg	1.0	20151129T070000Z_20151130T070000Z	bdf	25528.31325	25531.85775	MARS-20151129T000000Z-2khz.17
24	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151129T071028.1251247.1265247.sel.24.ch01.spectrogram.jpg	0.99901	20151129T070000Z_20151130T070000Z	bdf	25828.55025	25829.69775	MARS-20151129T000000Z-2khz.24
39	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151129T071643.2002350.2016350.sel.39.ch01.spectrogram.jpg	0.99998	20151129T070000Z_20151130T070000Z	bdf	26203.96125	26205.38925	MARS-20151129T000000Z-2khz.39
82	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151129T074317.5190589.5204589.sel.82.ch01.spectrogram.jpg	0.99974	20151129T070000Z_20151130T070000Z	bdf	27797.88975	27799.70025	MARS-20151129T000000Z-2khz.82
154	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151129T084723.12884908.12898908.sel.154.ch01.spectrogram.jpg	0.99013	20151129T070000Z_20151130T070000Z	bdf	31643.67225	31648.23675	MARS-20151129T000000Z-2khz.154
174	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151129T085315.13588045.13602045.sel.174.ch01.spectrogram.jpg	0.9954	20151129T070000Z_20151130T070000Z	bdf	31995.39375	31999.65225	MARS-20151129T000000Z-2khz.174
200	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151129T090145.14607994.14621994.sel.200.ch01.spectrogram.jpg	0.99966	20151129T070000Z_20151130T070000Z	bdf	32505.31725	32509.67775	MARS-20151129T000000Z-2khz.200
306	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151129T094300.19557621.19571621.sel.306.ch01.spectrogram.jpg	1.0	20151129T070000Z_20151130T070000Z	bdf	34980.78075	34983.84075	MARS-20151129T000000Z-2khz.306
309	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151129T094414.19703583.19717583.sel.309.ch01.spectrogram.jpg	1.0	20151129T070000Z_20151130T070000Z	bdf	35054.22075	35056.36275	MARS-20151129T000000Z-2khz.309
309	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151129T094414.19703583.19717583.sel.309.ch01.spectrogram.jpg	1.0	20151129T070000Z_20151130T070000Z	bdf	35054.22075	35056.36275	MARS-20151129T000000Z-2khz.309
378	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151129T101745.23730543.23744543.sel.378.ch01.spectrogram.jpg	1.0	20151129T070000Z_20151130T070000Z	bdf	37065.94125	37071.60225	MARS-20151129T000000Z-2khz.378
509	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151129T111629.30776167.30790167.sel.509.ch01.spectrogram.jpg	0.99999	20151129T070000Z_20151130T070000Z	bdf	40589.93925	40593.22875	MARS-20151129T000000Z-2khz.509
582	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151129T120632.36778918.36792918.sel.582.ch01.spectrogram.jpg	0.99999	20151129T070000Z_20151130T070000Z	bdf	43592.36025	43593.55875	MARS-20151129T000000Z-2khz.582
706	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151129T133910.47895643.47909643.sel.706.ch01.spectrogram.jpg	0.99956	20151129T070000Z_20151130T070000Z	bdf	49150.56975	49152.07425	MARS-20151129T000000Z-2khz.706
767	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151129T143701.54837712.54851712.sel.767.ch01.spectrogram.jpg	0.99816	20151129T070000Z_20151130T070000Z	bdf	52621.73175	52622.98125	MARS-20151129T000000Z-2khz.767
815	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151129T150235.57909493.57923493.sel.815.ch01.spectrogram.jpg	0.99997	20151129T070000Z_20151130T070000Z	bdf	54155.45475	54161.03925	MARS-20151129T000000Z-2khz.815
901	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151129T155405.64085338.64099338.sel.901.ch01.spectrogram.jpg	0.99999	20151129T070000Z_20151130T070000Z	bdf	57245.62125	57246.71775	MARS-20151129T000000Z-2khz.901
