Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
124	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180512T104612.27140683.27154683.sel.124.ch01.spectrogram.jpg	0.99982	20180512T070000Z_20180513T070000Z	bdf	38772.63075	38775.05325	MARS-20180512T000000Z-2khz.124
202	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180512T124402.41280000.41294000.sel.202.ch01.spectrogram.jpg	0.99969	20180512T070000Z_20180513T070000Z	bdf	45842.99025	45844.01025	MARS-20180512T000000Z-2khz.202
227	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T131155.44626900.44640900.sel.227.ch01.spectrogram.jpg	0.94219	20180512T070000Z_20180513T070000Z	bdt	47515.63725	47518.26375	MARS-20180512T000000Z-2khz.227
240	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T132725.46486947.46500947.sel.240.ch01.spectrogram.jpg	0.84088	20180512T070000Z_20180513T070000Z	bdf	48445.90275	48448.04475	MARS-20180512T000000Z-2khz.240
240	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T132725.46486947.46500947.sel.240.ch01.spectrogram.jpg	0.84088	20180512T070000Z_20180513T070000Z	bdf	48445.90275	48448.04475	MARS-20180512T000000Z-2khz.240
242	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T132832.46619572.46633572.sel.242.ch01.spectrogram.jpg	0.5564600000000001	20180512T070000Z_20180513T070000Z	bdf	48512.07525	48514.49775	MARS-20180512T000000Z-2khz.242
293	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T142607.53530225.53544225.sel.293.ch01.spectrogram.jpg	0.69079	20180512T070000Z_20180513T070000Z	bdt	51967.19775	51970.02825	MARS-20180512T000000Z-2khz.293
326	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180512T144042.55278811.55292811.sel.326.ch01.spectrogram.jpg	0.91288	20180512T070000Z_20180513T070000Z	bdf	52842.12825	52843.68375	MARS-20180512T000000Z-2khz.326
326	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180512T144042.55278811.55292811.sel.326.ch01.spectrogram.jpg	0.91288	20180512T070000Z_20180513T070000Z	bdf	52842.12825	52843.68375	MARS-20180512T000000Z-2khz.326
335	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T144249.55536106.55550106.sel.335.ch01.spectrogram.jpg	0.8398700000000001	20180512T070000Z_20180513T070000Z	bdt	52969.80675	52973.30025	MARS-20180512T000000Z-2khz.335
354	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180512T150021.57637867.57651867.sel.354.ch01.spectrogram.jpg	0.99875	20180512T070000Z_20180513T070000Z	bdf	54021.55425	54023.31375	MARS-20180512T000000Z-2khz.354
357	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180512T150056.57707916.57721916.sel.357.ch01.spectrogram.jpg	0.99574	20180512T070000Z_20180513T070000Z	bdf	54056.94825	54057.96825	MARS-20180512T000000Z-2khz.357
360	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T150207.57850002.57864002.sel.360.ch01.spectrogram.jpg	0.97013	20180512T070000Z_20180513T070000Z	bdt	54127.60875	54129.39375	MARS-20180512T000000Z-2khz.360
360	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T150207.57850002.57864002.sel.360.ch01.spectrogram.jpg	0.97013	20180512T070000Z_20180513T070000Z	bdt	54127.60875	54129.39375	MARS-20180512T000000Z-2khz.360
362	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180512T150230.57896743.57910743.sel.362.ch01.spectrogram.jpg	0.9867	20180512T070000Z_20180513T070000Z	bdf	54150.78825	54152.95575	MARS-20180512T000000Z-2khz.362
362	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180512T150230.57896743.57910743.sel.362.ch01.spectrogram.jpg	0.9867	20180512T070000Z_20180513T070000Z	bdf	54150.78825	54152.95575	MARS-20180512T000000Z-2khz.362
378	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T152054.60104839.60118839.sel.378.ch01.spectrogram.jpg	0.9904	20180512T070000Z_20180513T070000Z	bdt	55254.42825	55257.41175	MARS-20180512T000000Z-2khz.378
397	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180512T154741.63319675.63333675.sel.397.ch01.spectrogram.jpg	0.5949800000000001	20180512T070000Z_20180513T070000Z	bdt	56861.54025	56865.13575	MARS-20180512T000000Z-2khz.397
397	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180512T154741.63319675.63333675.sel.397.ch01.spectrogram.jpg	0.5949800000000001	20180512T070000Z_20180513T070000Z	bdt	56861.54025	56865.13575	MARS-20180512T000000Z-2khz.397
399	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T155030.63656887.63670887.sel.399.ch01.spectrogram.jpg	0.98138	20180512T070000Z_20180513T070000Z	bdt	57030.42675	57033.46125	MARS-20180512T000000Z-2khz.399
413	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T160853.65862510.65876510.sel.413.ch01.spectrogram.jpg	0.8423799999999999	20180512T070000Z_20180513T070000Z	bdt	58133.403749	58136.10675	MARS-20180512T000000Z-2khz.413
415	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T161208.66253858.66267858.sel.415.ch01.spectrogram.jpg	0.68243	20180512T070000Z_20180513T070000Z	bdt	58328.988749	58331.87025	MARS-20180512T000000Z-2khz.415
420	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T162709.68055153.68069153.sel.420.ch01.spectrogram.jpg	0.62263	20180512T070000Z_20180513T070000Z	bdt	59229.98025	59232.17325	MARS-20180512T000000Z-2khz.420
433	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180512T171359.73674358.73688358.sel.433.ch01.spectrogram.jpg	0.83775	20180512T070000Z_20180513T070000Z	bdt	62039.13675	62042.22225	MARS-20180512T000000Z-2khz.433
458	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180512T180902.80280541.80294541.sel.458.ch01.spectrogram.jpg	0.55084	20180512T070000Z_20180513T070000Z	bdt	65342.96775	65344.57425	MARS-20180512T000000Z-2khz.458
458	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180512T180902.80280541.80294541.sel.458.ch01.spectrogram.jpg	0.55084	20180512T070000Z_20180513T070000Z	bdt	65342.96775	65344.57425	MARS-20180512T000000Z-2khz.458
458	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180512T180902.80280541.80294541.sel.458.ch01.spectrogram.jpg	0.55084	20180512T070000Z_20180513T070000Z	bdt	65342.96775	65344.57425	MARS-20180512T000000Z-2khz.458
469	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180512T181550.81094450.81108450.sel.469.ch01.spectrogram.jpg	0.97424	20180512T070000Z_20180513T070000Z	bdf	65750.20275	65751.24825	MARS-20180512T000000Z-2khz.469
474	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T182034.81664936.81678936.sel.474.ch01.spectrogram.jpg	0.92842	20180512T070000Z_20180513T070000Z	bdt	66034.29825	66037.63875	MARS-20180512T000000Z-2khz.474
474	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T182034.81664936.81678936.sel.474.ch01.spectrogram.jpg	0.92842	20180512T070000Z_20180513T070000Z	bdt	66034.29825	66037.63875	MARS-20180512T000000Z-2khz.474
479	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T182805.82566463.82580463.sel.479.ch01.spectrogram.jpg	0.53978	20180512T070000Z_20180513T070000Z	bdt	66485.24025	66488.22375	MARS-20180512T000000Z-2khz.479
479	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T182805.82566463.82580463.sel.479.ch01.spectrogram.jpg	0.53978	20180512T070000Z_20180513T070000Z	bdt	66485.24025	66488.22375	MARS-20180512T000000Z-2khz.479
480	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T183129.82974132.82988132.sel.480.ch01.spectrogram.jpg	0.99356	20180512T070000Z_20180513T070000Z	bdt	66689.03625	66692.09625	MARS-20180512T000000Z-2khz.480
523	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T201024.94843336.94857336.sel.523.ch01.spectrogram.jpg	0.60245	20180512T070000Z_20180513T070000Z	bdt	72624.18675	72626.15025	MARS-20180512T000000Z-2khz.523
523	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T201024.94843336.94857336.sel.523.ch01.spectrogram.jpg	0.60245	20180512T070000Z_20180513T070000Z	bdt	72624.18675	72626.15025	MARS-20180512T000000Z-2khz.523
523	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T201024.94843336.94857336.sel.523.ch01.spectrogram.jpg	0.60245	20180512T070000Z_20180513T070000Z	bdt	72624.18675	72626.15025	MARS-20180512T000000Z-2khz.523
524	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T201300.95156221.95170221.sel.524.ch01.spectrogram.jpg	0.93821	20180512T070000Z_20180513T070000Z	bdt	72780.88425	72782.33775	MARS-20180512T000000Z-2khz.524
524	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T201300.95156221.95170221.sel.524.ch01.spectrogram.jpg	0.93821	20180512T070000Z_20180513T070000Z	bdt	72780.88425	72782.33775	MARS-20180512T000000Z-2khz.524
613	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180512T224627.113569975.113583975.sel.613.ch01.spectrogram.jpg	0.63654	20180512T070000Z_20180513T070000Z	bdf	81987.02175	81989.95425	MARS-20180512T000000Z-2khz.613
629	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180512T225559.114714058.114728058.sel.629.ch01.spectrogram.jpg	0.99932	20180512T070000Z_20180513T070000Z	bdf	82559.95575	82561.10325	MARS-20180512T000000Z-2khz.629
632	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T225644.114806368.114820368.sel.632.ch01.spectrogram.jpg	0.99994	20180512T070000Z_20180513T070000Z	bdt	82604.93775	82608.43125	MARS-20180512T000000Z-2khz.632
635	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T225846.115049179.115063179.sel.635.ch01.spectrogram.jpg	0.99949	20180512T070000Z_20180513T070000Z	bdt	82726.80225	82729.37775	MARS-20180512T000000Z-2khz.635
642	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T230541.115878771.115892771.sel.642.ch01.spectrogram.jpg	0.99953	20180512T070000Z_20180513T070000Z	bdt	83141.40675	83144.36475	MARS-20180512T000000Z-2khz.642
642	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T230541.115878771.115892771.sel.642.ch01.spectrogram.jpg	0.99953	20180512T070000Z_20180513T070000Z	bdt	83141.40675	83144.36475	MARS-20180512T000000Z-2khz.642
642	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T230541.115878771.115892771.sel.642.ch01.spectrogram.jpg	0.99953	20180512T070000Z_20180513T070000Z	bdt	83141.40675	83144.36475	MARS-20180512T000000Z-2khz.642
645	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T230623.115962768.115976768.sel.645.ch01.spectrogram.jpg	0.99341	20180512T070000Z_20180513T070000Z	bdt	83183.48175	83186.28675	MARS-20180512T000000Z-2khz.645
645	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T230623.115962768.115976768.sel.645.ch01.spectrogram.jpg	0.99341	20180512T070000Z_20180513T070000Z	bdt	83183.48175	83186.28675	MARS-20180512T000000Z-2khz.645
645	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T230623.115962768.115976768.sel.645.ch01.spectrogram.jpg	0.99341	20180512T070000Z_20180513T070000Z	bdt	83183.48175	83186.28675	MARS-20180512T000000Z-2khz.645
661	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T230921.116317702.116331702.sel.661.ch01.spectrogram.jpg	0.97408	20180512T070000Z_20180513T070000Z	bdt	83361.11475	83363.58825	MARS-20180512T000000Z-2khz.661
661	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T230921.116317702.116331702.sel.661.ch01.spectrogram.jpg	0.97408	20180512T070000Z_20180513T070000Z	bdt	83361.11475	83363.58825	MARS-20180512T000000Z-2khz.661
661	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T230921.116317702.116331702.sel.661.ch01.spectrogram.jpg	0.97408	20180512T070000Z_20180513T070000Z	bdt	83361.11475	83363.58825	MARS-20180512T000000Z-2khz.661
670	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T231421.116918457.116932457.sel.670.ch01.spectrogram.jpg	0.80845	20180512T070000Z_20180513T070000Z	bdt	83661.93825	83663.51925	MARS-20180512T000000Z-2khz.670
674	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180512T231454.116985063.116999063.sel.674.ch01.spectrogram.jpg	0.99404	20180512T070000Z_20180513T070000Z	bdf	83694.93525	83697.12825	MARS-20180512T000000Z-2khz.674
678	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T231553.117102414.117116414.sel.678.ch01.spectrogram.jpg	0.99996	20180512T070000Z_20180513T070000Z	bdt	83753.43225	83755.98225	MARS-20180512T000000Z-2khz.678
690	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T232132.117780102.117794102.sel.690.ch01.spectrogram.jpg	0.99329	20180512T070000Z_20180513T070000Z	bdt	84092.09775	84095.00475	MARS-20180512T000000Z-2khz.690
694	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T232407.118090717.118104717.sel.694.ch01.spectrogram.jpg	0.98844	20180512T070000Z_20180513T070000Z	bdt	84247.39275	84250.32525	MARS-20180512T000000Z-2khz.694
698	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180512T232602.118322028.118336028.sel.698.ch01.spectrogram.jpg	0.99674	20180512T070000Z_20180513T070000Z	bdt	84362.67825	84366.35025	MARS-20180512T000000Z-2khz.698
716	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180512T233526.119449230.119463230.sel.716.ch01.spectrogram.jpg	0.6135	20180512T070000Z_20180513T070000Z	bdt	84926.50875	84929.72175	MARS-20180512T000000Z-2khz.716
724	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180512T233850.119855547.119869547.sel.724.ch01.spectrogram.jpg	0.99916	20180512T070000Z_20180513T070000Z	bdf	85130.22825	85132.31925	MARS-20180512T000000Z-2khz.724
751	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180512T234758.120950950.120964950.sel.751.ch01.spectrogram.jpg	0.9837	20180512T070000Z_20180513T070000Z	bdf	85678.32525	85679.62575	MARS-20180512T000000Z-2khz.751
762	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180512T235128.121371700.121385700.sel.762.ch01.spectrogram.jpg	0.9993	20180512T070000Z_20180513T070000Z	bdf	85888.47075	85890.23025	MARS-20180512T000000Z-2khz.762
