Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
1554	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180107T002037.124869178.124883178.sel.1554.ch01.spectrogram.jpg	0.5141899999999999	20180106T070000Z_20180107T070000Z	bdt	1237.43925	1238.73975	MARS-20180107T000000Z-2khz.1554
1596	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180107T004138.127391460.127405460.sel.1596.ch01.spectrogram.jpg	0.53028	20180106T070000Z_20180107T070000Z	bdt	2498.61825	2499.84225	MARS-20180107T000000Z-2khz.1596
1653	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180107T011452.131383638.131397638.sel.1653.ch01.spectrogram.jpg	0.99854	20180106T070000Z_20180107T070000Z	bdf	4492.28475	4498.353749	MARS-20180107T000000Z-2khz.1653
1679	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180107T012937.133152114.133166114.sel.1679.ch01.spectrogram.jpg	1.0	20180106T070000Z_20180107T070000Z	bdf	5377.92525	5381.189249	MARS-20180107T000000Z-2khz.1679
1698	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180107T013736.134108542.134122542.sel.1698.ch01.spectrogram.jpg	0.96417	20180106T070000Z_20180107T070000Z	bdt	5856.68775	5858.855249	MARS-20180107T000000Z-2khz.1698
1701	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180107T013818.134191315.134205315.sel.1701.ch01.spectrogram.jpg	0.76084	20180106T070000Z_20180107T070000Z	bdt	5898.58425	5899.73175	MARS-20180107T000000Z-2khz.1701
1726	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180107T014815.135387010.135401010.sel.1726.ch01.spectrogram.jpg	0.8657799999999999	20180106T070000Z_20180107T070000Z	bdt	6495.94725	6498.06375	MARS-20180107T000000Z-2khz.1726
1726	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180107T014815.135387010.135401010.sel.1726.ch01.spectrogram.jpg	0.8657799999999999	20180106T070000Z_20180107T070000Z	bdt	6495.94725	6498.06375	MARS-20180107T000000Z-2khz.1726
1787	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180107T021153.138222661.138236661.sel.1787.ch01.spectrogram.jpg	0.88371	20180106T070000Z_20180107T070000Z	bdt	7913.92575	7915.73625	MARS-20180107T000000Z-2khz.1787
1791	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180107T021523.138641167.138655167.sel.1791.ch01.spectrogram.jpg	0.55383	20180106T070000Z_20180107T070000Z	bdf	8123.20425	8124.96375	MARS-20180107T000000Z-2khz.1791
