Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
4498	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T000834.123427612.123441612.sel.4498.ch01.spectrogram.jpg	0.9565	20171204T070000Z_20171205T070000Z	bdf	514.51425	520.09875	MARS-20171205T000000Z-2khz.4498
4506	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T001004.123603639.123617639.sel.4506.ch01.spectrogram.jpg	0.99633	20171204T070000Z_20171205T070000Z	bdf	604.58025	606.05925	MARS-20171205T000000Z-2khz.4506
4555	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T001827.124609002.124623002.sel.4555.ch01.spectrogram.jpg	0.99998	20171204T070000Z_20171205T070000Z	bdf	1107.38925	1108.61325	MARS-20171205T000000Z-2khz.4555
4593	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T002655.125626146.125640146.sel.4593.ch01.spectrogram.jpg	0.99998	20171204T070000Z_20171205T070000Z	bdf	1615.50225	1617.64425	MARS-20171205T000000Z-2khz.4593
4593	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T002655.125626146.125640146.sel.4593.ch01.spectrogram.jpg	0.99998	20171204T070000Z_20171205T070000Z	bdf	1615.50225	1617.64425	MARS-20171205T000000Z-2khz.4593
4755	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T005936.129547179.129561179.sel.4755.ch01.spectrogram.jpg	0.99764	20171204T070000Z_20171205T070000Z	bdf	3576.37575	3577.80375	MARS-20171205T000000Z-2khz.4755
4809	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T010938.130752717.130766717.sel.4809.ch01.spectrogram.jpg	0.99965	20171204T070000Z_20171205T070000Z	bdf	4178.15025	4181.56725	MARS-20171205T000000Z-2khz.4809
4823	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T011315.131187313.131201313.sel.4823.ch01.spectrogram.jpg	0.99892	20171204T070000Z_20171205T070000Z	bdf	4395.38475	4398.92925	MARS-20171205T000000Z-2khz.4823
4837	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T011629.131574913.131588913.sel.4837.ch01.spectrogram.jpg	0.99973	20171204T070000Z_20171205T070000Z	bdf	4589.49075	4592.42325	MARS-20171205T000000Z-2khz.4837
4844	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T011742.131720773.131734773.sel.4844.ch01.spectrogram.jpg	0.94117	20171204T070000Z_20171205T070000Z	bdf	4662.21675	4665.55725	MARS-20171205T000000Z-2khz.4844
4849	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T011854.131866098.131880098.sel.4849.ch01.spectrogram.jpg	0.99951	20171204T070000Z_20171205T070000Z	bdf	4734.94275	4738.15575	MARS-20171205T000000Z-2khz.4849
4874	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T012343.132444642.132458642.sel.4874.ch01.spectrogram.jpg	0.99566	20171204T070000Z_20171205T070000Z	bdf	5023.526249	5028.11625	MARS-20171205T000000Z-2khz.4874
4919	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T013245.133524567.133538567.sel.4919.ch01.spectrogram.jpg	0.99992	20171204T070000Z_20171205T070000Z	bdf	5565.04425	5566.52325	MARS-20171205T000000Z-2khz.4919
4919	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T013245.133524567.133538567.sel.4919.ch01.spectrogram.jpg	0.99992	20171204T070000Z_20171205T070000Z	bdf	5565.04425	5566.52325	MARS-20171205T000000Z-2khz.4919
5025	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T015238.135911035.135925035.sel.5025.ch01.spectrogram.jpg	0.99917	20171204T070000Z_20171205T070000Z	bdf	6758.03625	6759.99975	MARS-20171205T000000Z-2khz.5025
5029	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T015335.136026193.136040193.sel.5029.ch01.spectrogram.jpg	0.99315	20171204T070000Z_20171205T070000Z	bdf	6815.02875	6818.16525	MARS-20171205T000000Z-2khz.5029
5065	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T020243.137121240.137135240.sel.5065.ch01.spectrogram.jpg	0.99631	20171204T070000Z_20171205T070000Z	bdf	7363.61025	7364.63025	MARS-20171205T000000Z-2khz.5065
5069	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T020325.137208297.137222297.sel.5069.ch01.spectrogram.jpg	0.9987	20171204T070000Z_20171205T070000Z	bdf	7405.83825	7409.45925	MARS-20171205T000000Z-2khz.5069
5125	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T021318.138392670.138406670.sel.5125.ch01.spectrogram.jpg	0.99942	20171204T070000Z_20171205T070000Z	bdf	7998.30525	8001.36525	MARS-20171205T000000Z-2khz.5125
5167	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T021955.139187607.139201607.sel.5167.ch01.spectrogram.jpg	0.70762	20171204T070000Z_20171205T070000Z	bdf	8395.23825	8399.36925	MARS-20171205T000000Z-2khz.5167
5204	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T022623.139962195.139976195.sel.5204.ch01.spectrogram.jpg	0.99998	20171204T070000Z_20171205T070000Z	bdf	8783.50125	8785.69425	MARS-20171205T000000Z-2khz.5204
5212	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T022801.140159922.140173922.sel.5212.ch01.spectrogram.jpg	0.78727	20171204T070000Z_20171205T070000Z	bdf	8881.85475	8885.06775	MARS-20171205T000000Z-2khz.5212
5300	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T024315.141985059.141999059.sel.5300.ch01.spectrogram.jpg	0.9999	20171204T070000Z_20171205T070000Z	bdf	9795.11175	9796.94775	MARS-20171205T000000Z-2khz.5300
5341	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T025032.142861137.142875137.sel.5341.ch01.spectrogram.jpg	0.99988	20171204T070000Z_20171205T070000Z	bdf	10232.41125	10235.72625	MARS-20171205T000000Z-2khz.5341
5445	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T031021.145237533.145251533.sel.5445.ch01.spectrogram.jpg	0.99955	20171204T070000Z_20171205T070000Z	bdf	11421.57825	11422.95525	MARS-20171205T000000Z-2khz.5445
5461	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20171205T031316.145590555.145604555.sel.5461.ch01.spectrogram.jpg	0.99997	20171204T070000Z_20171205T070000Z	bdf	11596.66125	11600.89425	MARS-20171205T000000Z-2khz.5461
