Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
51	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180106T074639.5592979.5606979.sel.51.ch01.spectrogram.jpg	0.6984199999999999	20180106T070000Z_20180107T070000Z	bdt	27999.13575	28000.84425	MARS-20180106T000000Z-2khz.51
88	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180106T080134.7384278.7398278.sel.88.ch01.spectrogram.jpg	0.90595	20180106T070000Z_20180107T070000Z	bdf	28894.74675	28896.53175	MARS-20180106T000000Z-2khz.88
88	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180106T080134.7384278.7398278.sel.88.ch01.spectrogram.jpg	0.90595	20180106T070000Z_20180107T070000Z	bdf	28894.74675	28896.53175	MARS-20180106T000000Z-2khz.88
121	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180106T082039.9674229.9688229.sel.121.ch01.spectrogram.jpg	0.96676	20180106T070000Z_20180107T070000Z	bdt	30039.46725	30041.76225	MARS-20180106T000000Z-2khz.121
121	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180106T082039.9674229.9688229.sel.121.ch01.spectrogram.jpg	0.96676	20180106T070000Z_20180107T070000Z	bdt	30039.46725	30041.76225	MARS-20180106T000000Z-2khz.121
158	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180106T084051.12098361.12112361.sel.158.ch01.spectrogram.jpg	0.7400899999999999	20180106T070000Z_20180107T070000Z	bdt	31251.94125	31253.42025	MARS-20180106T000000Z-2khz.158
158	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180106T084051.12098361.12112361.sel.158.ch01.spectrogram.jpg	0.7400899999999999	20180106T070000Z_20180107T070000Z	bdt	31251.94125	31253.42025	MARS-20180106T000000Z-2khz.158
158	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180106T084051.12098361.12112361.sel.158.ch01.spectrogram.jpg	0.7400899999999999	20180106T070000Z_20180107T070000Z	bdt	31251.94125	31253.42025	MARS-20180106T000000Z-2khz.158
168	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180106T084330.12416065.12430065.sel.168.ch01.spectrogram.jpg	0.95312	20180106T070000Z_20180107T070000Z	bdt	31410.21975	31412.84625	MARS-20180106T000000Z-2khz.168
168	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20180106T084330.12416065.12430065.sel.168.ch01.spectrogram.jpg	0.95312	20180106T070000Z_20180107T070000Z	bdt	31410.21975	31412.84625	MARS-20180106T000000Z-2khz.168
185	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180106T085024.13243464.13257464.sel.185.ch01.spectrogram.jpg	0.99969	20180106T070000Z_20180107T070000Z	bdf	31824.56925	31825.89525	MARS-20180106T000000Z-2khz.185
221	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20180106T090306.14770123.14784123.sel.221.ch01.spectrogram.jpg	0.90383	20180106T070000Z_20180107T070000Z	bdf	32586.63675	32590.48725	MARS-20180106T000000Z-2khz.221
