Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
90	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160616T074501.5399536.5413536.sel.90.ch01.spectrogram.jpg	0.99924	20160616T070000Z_20160617T070000Z	bdf	27901.34325	27905.19375	MARS-20160616T000000Z-2khz.90
90	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160616T074501.5399536.5413536.sel.90.ch01.spectrogram.jpg	0.99924	20160616T070000Z_20160617T070000Z	bdf	27901.34325	27905.19375	MARS-20160616T000000Z-2khz.90
155	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160616T081459.8994271.9008271.sel.155.ch01.spectrogram.jpg	0.97114	20160616T070000Z_20160617T070000Z	bdf	29699.90925	29701.36275	MARS-20160616T000000Z-2khz.155
206	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160616T085500.13796431.13810431.sel.206.ch01.spectrogram.jpg	0.9997	20160616T070000Z_20160617T070000Z	bdf	32100.81075	32102.62125	MARS-20160616T000000Z-2khz.206
236	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160616T091539.16275414.16289414.sel.236.ch01.spectrogram.jpg	0.99949	20160616T070000Z_20160617T070000Z	bdf	33339.98325	33342.43125	MARS-20160616T000000Z-2khz.236
237	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160616T091905.16686040.16700040.sel.237.ch01.spectrogram.jpg	0.96547	20160616T070000Z_20160617T070000Z	bdf	33545.99775	33547.04325	MARS-20160616T000000Z-2khz.237
246	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160616T094410.19695805.19709805.sel.246.ch01.spectrogram.jpg	0.99989	20160616T070000Z_20160617T070000Z	bdt	35050.49775	35052.30825	MARS-20160616T000000Z-2khz.246
347	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160616T112232.31500087.31514087.sel.347.ch01.spectrogram.jpg	0.99076	20160616T070000Z_20160617T070000Z	bdt	40952.54925	40954.53825	MARS-20160616T000000Z-2khz.347
359	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160616T121013.37221700.37235700.sel.359.ch01.spectrogram.jpg	0.99613	20160616T070000Z_20160617T070000Z	bdt	43813.21575	43815.48525	MARS-20160616T000000Z-2khz.359
359	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160616T121013.37221700.37235700.sel.359.ch01.spectrogram.jpg	0.99613	20160616T070000Z_20160617T070000Z	bdt	43813.21575	43815.48525	MARS-20160616T000000Z-2khz.359
359	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160616T121013.37221700.37235700.sel.359.ch01.spectrogram.jpg	0.99613	20160616T070000Z_20160617T070000Z	bdt	43813.21575	43815.48525	MARS-20160616T000000Z-2khz.359
359	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160616T121013.37221700.37235700.sel.359.ch01.spectrogram.jpg	0.99613	20160616T070000Z_20160617T070000Z	bdt	43813.21575	43815.48525	MARS-20160616T000000Z-2khz.359
359	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160616T121013.37221700.37235700.sel.359.ch01.spectrogram.jpg	0.99613	20160616T070000Z_20160617T070000Z	bdt	43813.21575	43815.48525	MARS-20160616T000000Z-2khz.359
365	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160616T124210.41056467.41070467.sel.365.ch01.spectrogram.jpg	0.97904	20160616T070000Z_20160617T070000Z	bdt	45730.48425	45732.98325	MARS-20160616T000000Z-2khz.365
368	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160616T124642.41598622.41612622.sel.368.ch01.spectrogram.jpg	0.7942	20160616T070000Z_20160617T070000Z	bdt	46002.11025	46003.51275	MARS-20160616T000000Z-2khz.368
368	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160616T124642.41598622.41612622.sel.368.ch01.spectrogram.jpg	0.7942	20160616T070000Z_20160617T070000Z	bdt	46002.11025	46003.51275	MARS-20160616T000000Z-2khz.368
409	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160616T134811.48980235.48994235.sel.409.ch01.spectrogram.jpg	0.99995	20160616T070000Z_20160617T070000Z	bdt	49691.90925	49695.32625	MARS-20160616T000000Z-2khz.409
413	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160616T135853.50261431.50275431.sel.413.ch01.spectrogram.jpg	0.87251	20160616T070000Z_20160617T070000Z	bdt	50333.69325	50334.73875	MARS-20160616T000000Z-2khz.413
415	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160616T140131.50579850.50593850.sel.415.ch01.spectrogram.jpg	0.96833	20160616T070000Z_20160617T070000Z	bdt	50491.46175	50495.38875	MARS-20160616T000000Z-2khz.415
415	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160616T140131.50579850.50593850.sel.415.ch01.spectrogram.jpg	0.96833	20160616T070000Z_20160617T070000Z	bdt	50491.46175	50495.38875	MARS-20160616T000000Z-2khz.415
530	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160616T151057.58909527.58923527.sel.530.ch01.spectrogram.jpg	0.7846	20160616T070000Z_20160617T070000Z	bdf	54657.44775	54659.07975	MARS-20160616T000000Z-2khz.530
569	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160616T152404.60482647.60496647.sel.569.ch01.spectrogram.jpg	0.97345	20160616T070000Z_20160617T070000Z	bdf	55444.17375	55445.47425	MARS-20160616T000000Z-2khz.569
