Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
2	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170605T070039.73836.87836.sel.02.ch01.spectrogram.jpg	0.99874	20170605T070000Z_20170606T070000Z	bdt	25239.04125	25241.79525	MARS-20170605T000000Z-2khz.2
2	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170605T070039.73836.87836.sel.02.ch01.spectrogram.jpg	0.99874	20170605T070000Z_20170606T070000Z	bdt	25239.04125	25241.79525	MARS-20170605T000000Z-2khz.2
2	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170605T070039.73836.87836.sel.02.ch01.spectrogram.jpg	0.99874	20170605T070000Z_20170606T070000Z	bdt	25239.04125	25241.79525	MARS-20170605T000000Z-2khz.2
5	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170605T070457.588885.602885.sel.05.ch01.spectrogram.jpg	0.54166	20170605T070000Z_20170606T070000Z	bdt	25497.15225	25498.73325	MARS-20170605T000000Z-2khz.5
12	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170605T071712.2059036.2073036.sel.12.ch01.spectrogram.jpg	0.96112	20170605T070000Z_20170606T070000Z	bdf	26232.31725	26233.71975	MARS-20170605T000000Z-2khz.12
12	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170605T071712.2059036.2073036.sel.12.ch01.spectrogram.jpg	0.96112	20170605T070000Z_20170606T070000Z	bdf	26232.31725	26233.71975	MARS-20170605T000000Z-2khz.12
13	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170605T071821.2197348.2211348.sel.13.ch01.spectrogram.jpg	0.98363	20170605T070000Z_20170606T070000Z	bdt	26301.52425	26302.82475	MARS-20170605T000000Z-2khz.13
15	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170605T072014.2424094.2438094.sel.15.ch01.spectrogram.jpg	0.98074	20170605T070000Z_20170606T070000Z	bdt	26414.94825	26416.14675	MARS-20170605T000000Z-2khz.15
15	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170605T072014.2424094.2438094.sel.15.ch01.spectrogram.jpg	0.98074	20170605T070000Z_20170606T070000Z	bdt	26414.94825	26416.14675	MARS-20170605T000000Z-2khz.15
18	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170605T072316.2790682.2804682.sel.18.ch01.spectrogram.jpg	0.99585	20170605T070000Z_20170606T070000Z	bdt	26596.99275	26600.69025	MARS-20170605T000000Z-2khz.18
