Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
1180	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20161004T000801.123358048.123372048.sel.1180.ch01.spectrogram.jpg	0.99883	20161003T070000Z_20161004T070000Z	bdf	481.82325	483.22575	MARS-20161004T000000Z-2khz.1180
1186	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20161004T001354.124064092.124078092.sel.1186.ch01.spectrogram.jpg	0.99999	20161003T070000Z_20161004T070000Z	bdf	834.51375	836.57925	MARS-20161004T000000Z-2khz.1186
1318	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20161004T010737.130510161.130524161.sel.1318.ch01.spectrogram.jpg	0.99989	20161003T070000Z_20161004T070000Z	bdf	4057.91775	4059.24375	MARS-20161004T000000Z-2khz.1318
1340	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20161004T012655.132825535.132839535.sel.1340.ch01.spectrogram.jpg	0.99993	20161003T070000Z_20161004T070000Z	bdf	5215.59225	5216.94375	MARS-20161004T000000Z-2khz.1340
1363	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20161004T014458.134992194.135006194.sel.1363.ch01.spectrogram.jpg	0.99969	20161003T070000Z_20161004T070000Z	bdf	6298.90875	6300.285749	MARS-20161004T000000Z-2khz.1363
1363	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20161004T014458.134992194.135006194.sel.1363.ch01.spectrogram.jpg	0.99969	20161003T070000Z_20161004T070000Z	bdf	6298.90875	6300.285749	MARS-20161004T000000Z-2khz.1363
1435	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20161004T021620.138755994.138769994.sel.1435.ch01.spectrogram.jpg	0.99938	20161003T070000Z_20161004T070000Z	bdf	8180.47725	8182.51725	MARS-20161004T000000Z-2khz.1435
1514	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20161004T024325.142005459.142019459.sel.1514.ch01.spectrogram.jpg	0.89633	20161003T070000Z_20161004T070000Z	bdt	9805.13325	9807.32625	MARS-20161004T000000Z-2khz.1514
1522	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20161004T024454.142185438.142199438.sel.1522.ch01.spectrogram.jpg	0.99997	20161003T070000Z_20161004T070000Z	bdt	9894.86775	9897.57075	MARS-20161004T000000Z-2khz.1522
1540	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20161004T024916.142707270.142721270.sel.1540.ch01.spectrogram.jpg	0.97542	20161003T070000Z_20161004T070000Z	bdt	10156.16625	10158.10425	MARS-20161004T000000Z-2khz.1540
