Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
1130	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160918T002217.125069914.125083914.sel.1130.ch01.spectrogram.jpg	0.99967	20160917T070000Z_20160918T070000Z	bdf	1337.34825	1339.56675	MARS-20160918T000000Z-2khz.1130
1293	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160918T021403.138480696.138494696.sel.1293.ch01.spectrogram.jpg	0.99846	20160917T070000Z_20160918T070000Z	bdf	8043.00675	8044.68975	MARS-20160918T000000Z-2khz.1293
1293	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160918T021403.138480696.138494696.sel.1293.ch01.spectrogram.jpg	0.99846	20160917T070000Z_20160918T070000Z	bdf	8043.00675	8044.68975	MARS-20160918T000000Z-2khz.1293
1295	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160918T021624.138763542.138777542.sel.1295.ch01.spectrogram.jpg	0.97672	20160917T070000Z_20160918T070000Z	bdt	8184.73575	8185.80675	MARS-20160918T000000Z-2khz.1295
1295	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160918T021624.138763542.138777542.sel.1295.ch01.spectrogram.jpg	0.97672	20160917T070000Z_20160918T070000Z	bdt	8184.73575	8185.80675	MARS-20160918T000000Z-2khz.1295
1298	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160918T021915.139105446.139119446.sel.1298.ch01.spectrogram.jpg	0.5439	20160917T070000Z_20160918T070000Z	bdt	8355.71325	8356.73325	MARS-20160918T000000Z-2khz.1298
1343	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160918T031403.145683298.145697298.sel.1343.ch01.spectrogram.jpg	0.99917	20160917T070000Z_20160918T070000Z	bdt	11643.42825	11646.87075	MARS-20160918T000000Z-2khz.1343
1345	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160918T031512.145820386.145834386.sel.1345.ch01.spectrogram.jpg	0.59785	20160917T070000Z_20160918T070000Z	bdt	11712.53325	11714.85375	MARS-20160918T000000Z-2khz.1345
1368	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160918T034832.149819118.149833118.sel.1368.ch01.spectrogram.jpg	0.99461	20160917T070000Z_20160918T070000Z	bdf	13712.54925	13713.56925	MARS-20160918T000000Z-2khz.1368
1443	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160918T050552.159099639.159113639.sel.1443.ch01.spectrogram.jpg	0.99995	20160917T070000Z_20160918T070000Z	bdf	18352.75875	18353.88075	MARS-20160918T000000Z-2khz.1443
1503	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160918T060011.165617464.165631464.sel.1503.ch01.spectrogram.jpg	0.71791	20160917T070000Z_20160918T070000Z	bdf	21611.60775	21612.85725	MARS-20160918T000000Z-2khz.1503
1542	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160918T062834.169024341.169038341.sel.1542.ch01.spectrogram.jpg	0.9968	20160917T070000Z_20160918T070000Z	bdf	23314.95675	23316.38475	MARS-20160918T000000Z-2khz.1542
1542	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160918T062834.169024341.169038341.sel.1542.ch01.spectrogram.jpg	0.9968	20160917T070000Z_20160918T070000Z	bdf	23314.95675	23316.38475	MARS-20160918T000000Z-2khz.1542
