Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
1176	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150809T003205.126245133.126259133.sel.1176.ch01.spectrogram.jpg	0.74183	20150808T070000Z_20150809T070000Z	bdt	1925.17425	1926.95925	MARS-20150809T000000Z-2khz.1176
1222	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150809T011113.130942335.130956335.sel.1222.ch01.spectrogram.jpg	0.60957	20150808T070000Z_20150809T070000Z	bdt	4273.29075	4276.04475	MARS-20150809T000000Z-2khz.1222
1242	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150809T012021.132037636.132051636.sel.1242.ch01.spectrogram.jpg	0.99962	20150808T070000Z_20150809T070000Z	bdf	4821.79575	4822.84125	MARS-20150809T000000Z-2khz.1242
1284	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150809T021645.138806560.138820560.sel.1284.ch01.spectrogram.jpg	0.99415	20150808T070000Z_20150809T070000Z	bdt	8205.56925	8207.99175	MARS-20150809T000000Z-2khz.1284
1291	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150809T022334.139623376.139637376.sel.1291.ch01.spectrogram.jpg	0.99999	20150808T070000Z_20150809T070000Z	bdf	8614.66575	8615.71125	MARS-20150809T000000Z-2khz.1291
1307	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150809T024146.141807171.141821171.sel.1307.ch01.spectrogram.jpg	0.90982	20150808T070000Z_20150809T070000Z	bdf	9706.19325	9707.97825	MARS-20150809T000000Z-2khz.1307
1314	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150809T024634.142383726.142397726.sel.1314.ch01.spectrogram.jpg	0.99479	20150808T070000Z_20150809T070000Z	bdf	9994.62375	9996.10275	MARS-20150809T000000Z-2khz.1314
1314	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150809T024634.142383726.142397726.sel.1314.ch01.spectrogram.jpg	0.99479	20150808T070000Z_20150809T070000Z	bdf	9994.62375	9996.10275	MARS-20150809T000000Z-2khz.1314
1358	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150809T031655.146027370.146041370.sel.1358.ch01.spectrogram.jpg	0.5192899999999999	20150808T070000Z_20150809T070000Z	bdt	11815.83375	11818.53675	MARS-20150809T000000Z-2khz.1358
1358	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150809T031655.146027370.146041370.sel.1358.ch01.spectrogram.jpg	0.5192899999999999	20150808T070000Z_20150809T070000Z	bdt	11815.83375	11818.53675	MARS-20150809T000000Z-2khz.1358
