Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
20	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150808T071216.1466620.1480620.sel.20.ch01.spectrogram.jpg	0.99888	20150808T070000Z_20150809T070000Z	bdf	25936.16025	25937.46075	MARS-20150808T000000Z-2khz.20
29	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150808T071640.1996153.2010153.sel.29.ch01.spectrogram.jpg	0.98144	20150808T070000Z_20150809T070000Z	bdt	26200.56975	26202.58425	MARS-20150808T000000Z-2khz.29
29	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150808T071640.1996153.2010153.sel.29.ch01.spectrogram.jpg	0.98144	20150808T070000Z_20150809T070000Z	bdt	26200.56975	26202.58425	MARS-20150808T000000Z-2khz.29
68	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150808T075206.6248457.6262457.sel.68.ch01.spectrogram.jpg	0.93196	20150808T070000Z_20150809T070000Z	bdt	28326.88725	28328.57025	MARS-20150808T000000Z-2khz.68
68	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150808T075206.6248457.6262457.sel.68.ch01.spectrogram.jpg	0.93196	20150808T070000Z_20150809T070000Z	bdt	28326.88725	28328.57025	MARS-20150808T000000Z-2khz.68
68	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150808T075206.6248457.6262457.sel.68.ch01.spectrogram.jpg	0.93196	20150808T070000Z_20150809T070000Z	bdt	28326.88725	28328.57025	MARS-20150808T000000Z-2khz.68
77	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150808T075652.6818688.6832688.sel.77.ch01.spectrogram.jpg	0.93017	20150808T070000Z_20150809T070000Z	bdt	28612.05375	28613.63475	MARS-20150808T000000Z-2khz.77
77	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150808T075652.6818688.6832688.sel.77.ch01.spectrogram.jpg	0.93017	20150808T070000Z_20150809T070000Z	bdt	28612.05375	28613.63475	MARS-20150808T000000Z-2khz.77
86	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150808T080726.8087670.8101670.sel.86.ch01.spectrogram.jpg	0.99937	20150808T070000Z_20150809T070000Z	bdt	29246.28975	29248.38075	MARS-20150808T000000Z-2khz.86
106	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150808T082245.9926373.9940373.sel.106.ch01.spectrogram.jpg	0.96632	20150808T070000Z_20150809T070000Z	bdt	30165.76875	30167.60475	MARS-20150808T000000Z-2khz.106
116	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150808T082540.10274218.10288218.sel.116.ch01.spectrogram.jpg	0.50115	20150808T070000Z_20150809T070000Z	bdt	30340.06125	30341.15775	MARS-20150808T000000Z-2khz.116
117	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150808T082603.10324632.10338632.sel.117.ch01.spectrogram.jpg	0.98794	20150808T070000Z_20150809T070000Z	bdt	30363.57225	30368.06025	MARS-20150808T000000Z-2khz.117
119	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150808T082640.10397077.10411077.sel.119.ch01.spectrogram.jpg	0.61254	20150808T070000Z_20150809T070000Z	bdt	30400.59825	30403.47975	MARS-20150808T000000Z-2khz.119
138	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150808T083923.11921442.11935442.sel.138.ch01.spectrogram.jpg	0.65379	20150808T070000Z_20150809T070000Z	bdt	31163.27775	31165.16475	MARS-20150808T000000Z-2khz.138
138	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150808T083923.11921442.11935442.sel.138.ch01.spectrogram.jpg	0.65379	20150808T070000Z_20150809T070000Z	bdt	31163.27775	31165.16475	MARS-20150808T000000Z-2khz.138
138	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150808T083923.11921442.11935442.sel.138.ch01.spectrogram.jpg	0.65379	20150808T070000Z_20150809T070000Z	bdt	31163.27775	31165.16475	MARS-20150808T000000Z-2khz.138
236	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150808T093228.18293152.18307152.sel.236.ch01.spectrogram.jpg	0.77763	20150808T070000Z_20150809T070000Z	bdt	34348.96725	34351.18575	MARS-20150808T000000Z-2khz.236
254	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150808T094115.19345155.19359155.sel.254.ch01.spectrogram.jpg	0.9465	20150808T070000Z_20150809T070000Z	bdt	34875.15975	34876.99575	MARS-20150808T000000Z-2khz.254
254	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150808T094115.19345155.19359155.sel.254.ch01.spectrogram.jpg	0.9465	20150808T070000Z_20150809T070000Z	bdt	34875.15975	34876.99575	MARS-20150808T000000Z-2khz.254
254	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150808T094115.19345155.19359155.sel.254.ch01.spectrogram.jpg	0.9465	20150808T070000Z_20150809T070000Z	bdt	34875.15975	34876.99575	MARS-20150808T000000Z-2khz.254
259	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150808T094422.19720158.19734158.sel.259.ch01.spectrogram.jpg	0.51127	20150808T070000Z_20150809T070000Z	bdt	35062.71225	35064.44625	MARS-20150808T000000Z-2khz.259
261	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150808T094520.19836259.19850259.sel.261.ch01.spectrogram.jpg	0.99983	20150808T070000Z_20150809T070000Z	bdf	35120.85225	35122.40775	MARS-20150808T000000Z-2khz.261
269	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150808T094830.20216056.20230056.sel.269.ch01.spectrogram.jpg	1.0	20150808T070000Z_20150809T070000Z	bdf	35310.85275	35312.20425	MARS-20150808T000000Z-2khz.269
299	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150808T100250.21935980.21949980.sel.299.ch01.spectrogram.jpg	0.52408	20150808T070000Z_20150809T070000Z	bdf	36170.78925	36172.19175	MARS-20150808T000000Z-2khz.299
309	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150808T100650.22416502.22430502.sel.309.ch01.spectrogram.jpg	0.68462	20150808T070000Z_20150809T070000Z	bdt	36410.20875	36413.29425	MARS-20150808T000000Z-2khz.309
312	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150808T100753.22541911.22555911.sel.312.ch01.spectrogram.jpg	0.96025	20150808T070000Z_20150809T070000Z	bdt	36473.67825	36475.23375	MARS-20150808T000000Z-2khz.312
312	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150808T100753.22541911.22555911.sel.312.ch01.spectrogram.jpg	0.96025	20150808T070000Z_20150809T070000Z	bdt	36473.67825	36475.23375	MARS-20150808T000000Z-2khz.312
312	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150808T100753.22541911.22555911.sel.312.ch01.spectrogram.jpg	0.96025	20150808T070000Z_20150809T070000Z	bdt	36473.67825	36475.23375	MARS-20150808T000000Z-2khz.312
344	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150808T102457.24589689.24603689.sel.344.ch01.spectrogram.jpg	0.99994	20150808T070000Z_20150809T070000Z	bdf	37497.73275	37498.95675	MARS-20150808T000000Z-2khz.344
344	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150808T102457.24589689.24603689.sel.344.ch01.spectrogram.jpg	0.99994	20150808T070000Z_20150809T070000Z	bdf	37497.73275	37498.95675	MARS-20150808T000000Z-2khz.344
357	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150808T102951.25177362.25191362.sel.357.ch01.spectrogram.jpg	0.9986	20150808T070000Z_20150809T070000Z	bdf	37791.59475	37792.76775	MARS-20150808T000000Z-2khz.357
370	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150808T103626.25967836.25981836.sel.370.ch01.spectrogram.jpg	0.99945	20150808T070000Z_20150809T070000Z	bdt	38186.07975	38188.75725	MARS-20150808T000000Z-2khz.370
370	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150808T103626.25967836.25981836.sel.370.ch01.spectrogram.jpg	0.99945	20150808T070000Z_20150809T070000Z	bdt	38186.07975	38188.75725	MARS-20150808T000000Z-2khz.370
371	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150808T103646.26008381.26022381.sel.371.ch01.spectrogram.jpg	0.83344	20150808T070000Z_20150809T070000Z	bdt	38206.70925	38208.67275	MARS-20150808T000000Z-2khz.371
374	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150808T103750.26134734.26148734.sel.374.ch01.spectrogram.jpg	0.98963	20150808T070000Z_20150809T070000Z	bdf	38270.25525	38271.47925	MARS-20150808T000000Z-2khz.374
431	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150808T110002.28800249.28814249.sel.431.ch01.spectrogram.jpg	0.53869	20150808T070000Z_20150809T070000Z	bdt	39602.78325	39604.46625	MARS-20150808T000000Z-2khz.431
434	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150808T110159.29035078.29049078.sel.434.ch01.spectrogram.jpg	0.99444	20150808T070000Z_20150809T070000Z	bdt	39719.64975	39722.42925	MARS-20150808T000000Z-2khz.434
446	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150808T111329.30415164.30429164.sel.446.ch01.spectrogram.jpg	0.96159	20150808T070000Z_20150809T070000Z	bdt	40409.93475	40412.22975	MARS-20150808T000000Z-2khz.446
