Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
713	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160704T000631.123178299.123192299.sel.713.ch01.spectrogram.jpg	0.62353	20160703T070000Z_20160704T070000Z	bdt	391.62975	393.66975	MARS-20160704T000000Z-2khz.713
724	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160704T002109.124934101.124948101.sel.724.ch01.spectrogram.jpg	0.684	20160703T070000Z_20160704T070000Z	bdf	1269.54375	1271.55825	MARS-20160704T000000Z-2khz.724
724	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160704T002109.124934101.124948101.sel.724.ch01.spectrogram.jpg	0.684	20160703T070000Z_20160704T070000Z	bdf	1269.54375	1271.55825	MARS-20160704T000000Z-2khz.724
724	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160704T002109.124934101.124948101.sel.724.ch01.spectrogram.jpg	0.684	20160703T070000Z_20160704T070000Z	bdf	1269.54375	1271.55825	MARS-20160704T000000Z-2khz.724
838	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160704T020919.137913525.137927525.sel.838.ch01.spectrogram.jpg	0.99002	20160703T070000Z_20160704T070000Z	bdf	7759.65075	7760.87475	MARS-20160704T000000Z-2khz.838
841	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160704T021842.139040727.139054727.sel.841.ch01.spectrogram.jpg	0.99218	20160703T070000Z_20160704T070000Z	bdt	8322.46125	8325.26625	MARS-20160704T000000Z-2khz.841
842	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160704T022041.139278030.139292030.sel.842.ch01.spectrogram.jpg	0.78597	20160703T070000Z_20160704T070000Z	bdt	8441.08725	8443.94325	MARS-20160704T000000Z-2khz.842
842	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160704T022041.139278030.139292030.sel.842.ch01.spectrogram.jpg	0.78597	20160703T070000Z_20160704T070000Z	bdt	8441.08725	8443.94325	MARS-20160704T000000Z-2khz.842
842	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160704T022041.139278030.139292030.sel.842.ch01.spectrogram.jpg	0.78597	20160703T070000Z_20160704T070000Z	bdt	8441.08725	8443.94325	MARS-20160704T000000Z-2khz.842
859	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160704T023625.141167656.141181656.sel.859.ch01.spectrogram.jpg	0.99435	20160703T070000Z_20160704T070000Z	bdt	9385.55625	9389.10075	MARS-20160704T000000Z-2khz.859
864	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160704T023918.141511218.141525218.sel.864.ch01.spectrogram.jpg	0.69925	20160703T070000Z_20160704T070000Z	bdt	9558.29325	9559.92525	MARS-20160704T000000Z-2khz.864
872	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160704T025046.142888294.142902294.sel.872.ch01.spectrogram.jpg	0.81529	20160703T070000Z_20160704T070000Z	bdt	10246.05375	10249.24125	MARS-20160704T000000Z-2khz.872
880	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160704T030042.144079093.144093093.sel.880.ch01.spectrogram.jpg	0.92599	20160703T070000Z_20160704T070000Z	bdf	10842.16725	10843.92675	MARS-20160704T000000Z-2khz.880
887	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160704T030822.144999873.145013873.sel.887.ch01.spectrogram.jpg	0.99414	20160703T070000Z_20160704T070000Z	bdt	11302.26375	11304.60975	MARS-20160704T000000Z-2khz.887
927	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160704T035603.150721359.150735359.sel.927.ch01.spectrogram.jpg	0.5651	20160703T070000Z_20160704T070000Z	bdf	14163.51675	14164.84275	MARS-20160704T000000Z-2khz.927
927	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160704T035603.150721359.150735359.sel.927.ch01.spectrogram.jpg	0.5651	20160703T070000Z_20160704T070000Z	bdf	14163.51675	14164.84275	MARS-20160704T000000Z-2khz.927
928	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160704T035825.151004970.151018970.sel.928.ch01.spectrogram.jpg	0.78323	20160703T070000Z_20160704T070000Z	bdt	14305.09275	14306.87775	MARS-20160704T000000Z-2khz.928
933	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160704T040235.151506300.151520300.sel.933.ch01.spectrogram.jpg	0.91201	20160703T070000Z_20160704T070000Z	bdt	14555.55375	14557.74675	MARS-20160704T000000Z-2khz.933
960	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160704T044546.156688843.156702843.sel.960.ch01.spectrogram.jpg	0.99994	20160703T070000Z_20160704T070000Z	bdf	17146.86375	17148.98025	MARS-20160704T000000Z-2khz.960
