Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
30	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160306T071723.2082420.2096420.sel.30.ch01.spectrogram.jpg	0.8896	20160306T070000Z_20160307T070000Z	bdf	26243.02725	26246.39325	MARS-20160306T000000Z-2khz.30
56	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160306T072642.3198988.3212988.sel.56.ch01.spectrogram.jpg	0.99903	20160306T070000Z_20160307T070000Z	bdf	26802.39525	26803.59375	MARS-20160306T000000Z-2khz.56
185	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160306T081020.8440386.8454386.sel.185.ch01.spectrogram.jpg	0.99988	20160306T070000Z_20160307T070000Z	bdf	29420.735249	29426.65125	MARS-20160306T000000Z-2khz.185
246	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160306T082613.10342329.10356329.sel.246.ch01.spectrogram.jpg	0.99908	20160306T070000Z_20160307T070000Z	bdf	30373.64475	30375.68475	MARS-20160306T000000Z-2khz.246
246	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160306T082613.10342329.10356329.sel.246.ch01.spectrogram.jpg	0.99908	20160306T070000Z_20160307T070000Z	bdf	30373.64475	30375.68475	MARS-20160306T000000Z-2khz.246
295	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160306T083426.11327419.11341419.sel.295.ch01.spectrogram.jpg	0.99996	20160306T070000Z_20160307T070000Z	bdf	30866.63625	30867.78375	MARS-20160306T000000Z-2khz.295
295	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160306T083426.11327419.11341419.sel.295.ch01.spectrogram.jpg	0.99996	20160306T070000Z_20160307T070000Z	bdf	30866.63625	30867.78375	MARS-20160306T000000Z-2khz.295
295	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160306T083426.11327419.11341419.sel.295.ch01.spectrogram.jpg	0.99996	20160306T070000Z_20160307T070000Z	bdf	30866.63625	30867.78375	MARS-20160306T000000Z-2khz.295
375	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160306T085258.13553824.13567824.sel.375.ch01.spectrogram.jpg	0.88331	20160306T070000Z_20160307T070000Z	bdf	31978.74225	31982.08275	MARS-20160306T000000Z-2khz.375
375	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160306T085258.13553824.13567824.sel.375.ch01.spectrogram.jpg	0.88331	20160306T070000Z_20160307T070000Z	bdf	31978.74225	31982.08275	MARS-20160306T000000Z-2khz.375
513	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160306T121616.37947660.37961660.sel.513.ch01.spectrogram.jpg	0.98136	20160306T070000Z_20160307T070000Z	bdf	44176.69275	44177.96775	MARS-20160306T000000Z-2khz.513
579	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160306T155349.64053285.64067285.sel.579.ch01.spectrogram.jpg	0.92474	20160306T070000Z_20160307T070000Z	bdf	57229.22475	57231.06075	MARS-20160306T000000Z-2khz.579
579	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160306T155349.64053285.64067285.sel.579.ch01.spectrogram.jpg	0.92474	20160306T070000Z_20160307T070000Z	bdf	57229.22475	57231.06075	MARS-20160306T000000Z-2khz.579
579	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160306T155349.64053285.64067285.sel.579.ch01.spectrogram.jpg	0.92474	20160306T070000Z_20160307T070000Z	bdf	57229.22475	57231.06075	MARS-20160306T000000Z-2khz.579
590	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160306T162854.68263794.68277794.sel.590.ch01.spectrogram.jpg	0.9978	20160306T070000Z_20160307T070000Z	bdf	59334.73425	59336.06025	MARS-20160306T000000Z-2khz.590
708	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160306T212646.104009311.104023311.sel.708.ch01.spectrogram.jpg	0.99818	20160306T070000Z_20160307T070000Z	bdf	77206.86825	77209.44375	MARS-20160306T000000Z-2khz.708
709	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160306T212649.104014360.104028360.sel.709.ch01.spectrogram.jpg	0.99988	20160306T070000Z_20160307T070000Z	bdf	77209.87725	77211.48375	MARS-20160306T000000Z-2khz.709
709	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160306T212649.104014360.104028360.sel.709.ch01.spectrogram.jpg	0.99988	20160306T070000Z_20160307T070000Z	bdf	77209.87725	77211.48375	MARS-20160306T000000Z-2khz.709
785	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160306T231416.116908767.116922767.sel.785.ch01.spectrogram.jpg	0.57804	20160306T070000Z_20160307T070000Z	bdf	83656.99125	83658.77625	MARS-20160306T000000Z-2khz.785
789	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160306T231713.117260539.117274539.sel.789.ch01.spectrogram.jpg	0.79855	20160306T070000Z_20160307T070000Z	bdf	83833.17075	83834.36925	MARS-20160306T000000Z-2khz.789
