Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
960	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170204T002157.125033449.125047449.sel.960.ch01.spectrogram.jpg	0.8550399999999999	20170203T070000Z_20170204T070000Z	bdf	1317.99375	1322.45625	MARS-20170204T000000Z-2khz.960
963	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170204T002311.125180049.125194049.sel.963.ch01.spectrogram.jpg	0.96165	20170203T070000Z_20170204T070000Z	bdf	1391.81625	1395.23325	MARS-20170204T000000Z-2khz.963
963	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170204T002311.125180049.125194049.sel.963.ch01.spectrogram.jpg	0.96165	20170203T070000Z_20170204T070000Z	bdf	1391.81625	1395.23325	MARS-20170204T000000Z-2khz.963
999	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170204T004002.127200796.127214796.sel.999.ch01.spectrogram.jpg	0.99988	20170203T070000Z_20170204T070000Z	bdf	2402.84025	2404.95675	MARS-20170204T000000Z-2khz.999
1106	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170204T014110.134535285.134549285.sel.1106.ch01.spectrogram.jpg	0.99946	20170203T070000Z_20170204T070000Z	bdf	6070.63275	6071.652749	MARS-20170204T000000Z-2khz.1106
1106	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170204T014110.134535285.134549285.sel.1106.ch01.spectrogram.jpg	0.99946	20170203T070000Z_20170204T070000Z	bdf	6070.63275	6071.652749	MARS-20170204T000000Z-2khz.1106
1153	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170204T020316.137187999.137201999.sel.1153.ch01.spectrogram.jpg	0.98467	20170203T070000Z_20170204T070000Z	bdf	7396.785749	7398.213749	MARS-20170204T000000Z-2khz.1153
1155	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170204T020404.137282451.137296451.sel.1155.ch01.spectrogram.jpg	0.99438	20170203T070000Z_20170204T070000Z	bdf	7444.08825	7445.363249	MARS-20170204T000000Z-2khz.1155
1174	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170204T021205.138245407.138259407.sel.1174.ch01.spectrogram.jpg	0.84819	20170203T070000Z_20170204T070000Z	bdf	7925.57925	7926.82875	MARS-20170204T000000Z-2khz.1174
1200	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170204T022912.140300707.140314707.sel.1200.ch01.spectrogram.jpg	0.99726	20170203T070000Z_20170204T070000Z	bdf	8952.82125	8954.88675	MARS-20170204T000000Z-2khz.1200
1218	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170204T025758.143751648.143765648.sel.1218.ch01.spectrogram.jpg	0.99864	20170203T070000Z_20170204T070000Z	bdf	10678.48275	10680.16575	MARS-20170204T000000Z-2khz.1218
1246	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170204T034205.149047105.149061105.sel.1246.ch01.spectrogram.jpg	0.99745	20170203T070000Z_20170204T070000Z	bdf	13325.79075	13328.31525	MARS-20170204T000000Z-2khz.1246
1246	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170204T034205.149047105.149061105.sel.1246.ch01.spectrogram.jpg	0.99745	20170203T070000Z_20170204T070000Z	bdf	13325.79075	13328.31525	MARS-20170204T000000Z-2khz.1246
1261	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170204T035622.150759430.150773430.sel.1261.ch01.spectrogram.jpg	0.97575	20170203T070000Z_20170204T070000Z	bdf	14182.53975	14183.89125	MARS-20170204T000000Z-2khz.1261
1306	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170204T044357.156469365.156483365.sel.1306.ch01.spectrogram.jpg	0.63073	20170203T070000Z_20170204T070000Z	bdf	17037.03525	17039.33025	MARS-20170204T000000Z-2khz.1306
1373	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170204T054749.164134282.164148282.sel.1373.ch01.spectrogram.jpg	0.99933	20170203T070000Z_20170204T070000Z	bdf	20869.94025	20871.34275	MARS-20170204T000000Z-2khz.1373
1407	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170204T062250.168335203.168349203.sel.1407.ch01.spectrogram.jpg	0.99935	20170203T070000Z_20170204T070000Z	bdf	22970.55375	22971.65025	MARS-20170204T000000Z-2khz.1407
1407	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170204T062250.168335203.168349203.sel.1407.ch01.spectrogram.jpg	0.99935	20170203T070000Z_20170204T070000Z	bdf	22970.55375	22971.65025	MARS-20170204T000000Z-2khz.1407
