Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
1086	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170706T002822.125800897.125814897.sel.1086.ch01.spectrogram.jpg	0.95587	20170705T070000Z_20170706T070000Z	bdt	1702.02375	1705.87425	MARS-20170706T000000Z-2khz.1086
1086	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170706T002822.125800897.125814897.sel.1086.ch01.spectrogram.jpg	0.95587	20170705T070000Z_20170706T070000Z	bdt	1702.02375	1705.87425	MARS-20170706T000000Z-2khz.1086
1086	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170706T002822.125800897.125814897.sel.1086.ch01.spectrogram.jpg	0.95587	20170705T070000Z_20170706T070000Z	bdt	1702.02375	1705.87425	MARS-20170706T000000Z-2khz.1086
1108	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170706T004349.127653115.127667115.sel.1108.ch01.spectrogram.jpg	0.8553799999999999	20170705T070000Z_20170706T070000Z	bdt	2629.05075	2631.06525	MARS-20170706T000000Z-2khz.1108
1108	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170706T004349.127653115.127667115.sel.1108.ch01.spectrogram.jpg	0.8553799999999999	20170705T070000Z_20170706T070000Z	bdt	2629.05075	2631.06525	MARS-20170706T000000Z-2khz.1108
1117	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170706T005254.128744541.128758541.sel.1117.ch01.spectrogram.jpg	0.9998	20170705T070000Z_20170706T070000Z	bdf	3174.95475	3176.58675	MARS-20170706T000000Z-2khz.1117
1118	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170706T005349.128854114.128868114.sel.1118.ch01.spectrogram.jpg	0.98223	20170705T070000Z_20170706T070000Z	bdt	3229.34625	3231.76875	MARS-20170706T000000Z-2khz.1118
1122	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170706T005523.129042126.129056126.sel.1122.ch01.spectrogram.jpg	0.65287	20170705T070000Z_20170706T070000Z	bdf	3323.44125	3325.68525	MARS-20170706T000000Z-2khz.1122
1122	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170706T005523.129042126.129056126.sel.1122.ch01.spectrogram.jpg	0.65287	20170705T070000Z_20170706T070000Z	bdf	3323.44125	3325.68525	MARS-20170706T000000Z-2khz.1122
1123	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170706T005616.129147466.129161466.sel.1123.ch01.spectrogram.jpg	0.6050300000000001	20170705T070000Z_20170706T070000Z	bdt	3376.58325	3377.88375	MARS-20170706T000000Z-2khz.1123
1135	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170706T010446.130167976.130181976.sel.1135.ch01.spectrogram.jpg	0.64084	20170705T070000Z_20170706T070000Z	bdt	3886.65975	3888.31725	MARS-20170706T000000Z-2khz.1135
1145	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170706T010708.130450822.130464822.sel.1145.ch01.spectrogram.jpg	0.5475	20170705T070000Z_20170706T070000Z	bdt	4028.23575	4029.58725	MARS-20170706T000000Z-2khz.1145
1173	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170706T014005.134405464.134419464.sel.1173.ch01.spectrogram.jpg	0.79835	20170705T070000Z_20170706T070000Z	bdt	6005.02125	6007.44375	MARS-20170706T000000Z-2khz.1173
