Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
1339	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151216T001253.123944880.123958880.sel.1339.ch01.spectrogram.jpg	0.98989	20151215T070000Z_20151216T070000Z	bdf	773.10975	778.77075	MARS-20151216T000000Z-2khz.1339
1435	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151216T003911.127098108.127112108.sel.1435.ch01.spectrogram.jpg	0.99967	20151215T070000Z_20151216T070000Z	bdf	2351.89125	2353.21725	MARS-20151216T000000Z-2khz.1435
1483	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151216T013653.134020771.134034771.sel.1483.ch01.spectrogram.jpg	0.8577600000000001	20151215T070000Z_20151216T070000Z	bdf	5813.363249	5814.40875	MARS-20151216T000000Z-2khz.1483
1546	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151216T024352.142059952.142073952.sel.1546.ch01.spectrogram.jpg	0.84826	20151215T070000Z_20151216T070000Z	bdf	9832.67325	9834.27975	MARS-20151216T000000Z-2khz.1546
1552	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151216T025036.142867614.142881614.sel.1552.ch01.spectrogram.jpg	0.99901	20151215T070000Z_20151216T070000Z	bdf	10236.23625	10238.37825	MARS-20151216T000000Z-2khz.1552
1573	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151216T030943.145160727.145174727.sel.1573.ch01.spectrogram.jpg	0.99368	20151215T070000Z_20151216T070000Z	bdf	11383.09875	11384.62875	MARS-20151216T000000Z-2khz.1573
1608	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151216T032810.147377238.147391238.sel.1608.ch01.spectrogram.jpg	0.86875	20151215T070000Z_20151216T070000Z	bdf	12490.79325	12493.44525	MARS-20151216T000000Z-2khz.1608
1639	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20151216T033752.148540293.148554293.sel.1639.ch01.spectrogram.jpg	0.78915	20151215T070000Z_20151216T070000Z	bdt	13072.77975	13074.51375	MARS-20151216T000000Z-2khz.1639
1639	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20151216T033752.148540293.148554293.sel.1639.ch01.spectrogram.jpg	0.78915	20151215T070000Z_20151216T070000Z	bdt	13072.77975	13074.51375	MARS-20151216T000000Z-2khz.1639
1639	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20151216T033752.148540293.148554293.sel.1639.ch01.spectrogram.jpg	0.78915	20151215T070000Z_20151216T070000Z	bdt	13072.77975	13074.51375	MARS-20151216T000000Z-2khz.1639
1716	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151216T040256.151547431.151561431.sel.1716.ch01.spectrogram.jpg	0.99538	20151215T070000Z_20151216T070000Z	bdf	14576.69325	14577.73875	MARS-20151216T000000Z-2khz.1716
1719	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151216T040332.151619061.151633061.sel.1719.ch01.spectrogram.jpg	0.92662	20151215T070000Z_20151216T070000Z	bdf	14612.11275	14613.94875	MARS-20151216T000000Z-2khz.1719
1731	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151216T040933.152342674.152356674.sel.1731.ch01.spectrogram.jpg	0.8997299999999999	20151215T070000Z_20151216T070000Z	bdf	14973.47325	14976.20175	MARS-20151216T000000Z-2khz.1731
1819	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151216T044650.156815196.156829196.sel.1819.ch01.spectrogram.jpg	0.98491	20151215T070000Z_20151216T070000Z	bdf	17210.07825	17212.11825	MARS-20151216T000000Z-2khz.1819
1826	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151216T044804.156964090.156978090.sel.1826.ch01.spectrogram.jpg	0.99478	20151215T070000Z_20151216T070000Z	bdf	17284.81875	17286.27225	MARS-20151216T000000Z-2khz.1826
1878	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151216T051231.159897661.159911661.sel.1878.ch01.spectrogram.jpg	0.99525	20151215T070000Z_20151216T070000Z	bdf	18751.62975	18753.03225	MARS-20151216T000000Z-2khz.1878
1885	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151216T051627.160369386.160383386.sel.1885.ch01.spectrogram.jpg	0.99971	20151215T070000Z_20151216T070000Z	bdf	18987.37725	18989.00925	MARS-20151216T000000Z-2khz.1885
1885	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20151216T051627.160369386.160383386.sel.1885.ch01.spectrogram.jpg	0.99971	20151215T070000Z_20151216T070000Z	bdf	18987.37725	18989.00925	MARS-20151216T000000Z-2khz.1885
