Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
1526	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150903T004919.128315682.128329682.sel.1526.ch01.spectrogram.jpg	0.9997	20150902T070000Z_20150903T070000Z	bdf	2959.86225	2962.82025	MARS-20150903T000000Z-2khz.1526
1528	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150903T004950.128375607.128389607.sel.1528.ch01.spectrogram.jpg	0.99634	20150902T070000Z_20150903T070000Z	bdf	2990.69175	2991.91575	MARS-20150903T000000Z-2khz.1528
1554	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150903T010015.129626994.129640994.sel.1554.ch01.spectrogram.jpg	0.99957	20150902T070000Z_20150903T070000Z	bdf	3615.90075	3618.09375	MARS-20150903T000000Z-2khz.1554
1561	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150903T010153.129823624.129837624.sel.1561.ch01.spectrogram.jpg	0.99707	20150902T070000Z_20150903T070000Z	bdf	3713.99925	3716.62575	MARS-20150903T000000Z-2khz.1561
1561	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150903T010153.129823624.129837624.sel.1561.ch01.spectrogram.jpg	0.99707	20150902T070000Z_20150903T070000Z	bdf	3713.99925	3716.62575	MARS-20150903T000000Z-2khz.1561
1561	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150903T010153.129823624.129837624.sel.1561.ch01.spectrogram.jpg	0.99707	20150902T070000Z_20150903T070000Z	bdf	3713.99925	3716.62575	MARS-20150903T000000Z-2khz.1561
1561	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150903T010153.129823624.129837624.sel.1561.ch01.spectrogram.jpg	0.99707	20150902T070000Z_20150903T070000Z	bdf	3713.99925	3716.62575	MARS-20150903T000000Z-2khz.1561
1612	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150903T014347.134848501.134862501.sel.1612.ch01.spectrogram.jpg	0.74242	20150902T070000Z_20150903T070000Z	bdf	6227.12625	6228.37575	MARS-20150903T000000Z-2khz.1612
1619	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150903T014817.135391549.135405549.sel.1619.ch01.spectrogram.jpg	0.99998	20150902T070000Z_20150903T070000Z	bdf	6497.32425	6501.22575	MARS-20150903T000000Z-2khz.1619
1628	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150903T015139.135794016.135808016.sel.1628.ch01.spectrogram.jpg	0.98372	20150902T070000Z_20150903T070000Z	bdf	6699.30975	6701.70675	MARS-20150903T000000Z-2khz.1628
1724	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150903T025330.143215995.143229995.sel.1724.ch01.spectrogram.jpg	0.94691	20150902T070000Z_20150903T070000Z	bdt	10410.70725	10412.28825	MARS-20150903T000000Z-2khz.1724
1724	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20150903T025330.143215995.143229995.sel.1724.ch01.spectrogram.jpg	0.94691	20150902T070000Z_20150903T070000Z	bdt	10410.70725	10412.28825	MARS-20150903T000000Z-2khz.1724
1760	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150903T031141.145397341.145411341.sel.1760.ch01.spectrogram.jpg	0.99142	20150902T070000Z_20150903T070000Z	bdf	11501.31675	11503.02525	MARS-20150903T000000Z-2khz.1760
1818	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150903T034714.149665225.149679225.sel.1818.ch01.spectrogram.jpg	0.99513	20150902T070000Z_20150903T070000Z	bdf	13634.69775	13637.52825	MARS-20150903T000000Z-2khz.1818
1878	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150903T044829.157013535.157027535.sel.1878.ch01.spectrogram.jpg	0.98223	20150902T070000Z_20150903T070000Z	bdf	17309.55375	17310.98175	MARS-20150903T000000Z-2khz.1878
1878	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150903T044829.157013535.157027535.sel.1878.ch01.spectrogram.jpg	0.98223	20150902T070000Z_20150903T070000Z	bdf	17309.55375	17310.98175	MARS-20150903T000000Z-2khz.1878
1905	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150903T052939.161955307.161969307.sel.1905.ch01.spectrogram.jpg	0.99954	20150902T070000Z_20150903T070000Z	bdf	19779.89175	19782.41625	MARS-20150903T000000Z-2khz.1905
1944	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20150903T060924.166723884.166737884.sel.1944.ch01.spectrogram.jpg	0.97662	20150902T070000Z_20150903T070000Z	bdf	22164.21825	22166.66625	MARS-20150903T000000Z-2khz.1944
